 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   3794 | Interlaced Bracers                 |  38 |  0.21% |  0.13% |  0.08% | 24047
   4634 | Iron Lockbox                       |  30 |  0.19% |  0.12% |  0.08% | Direct
   3799 | Interlaced Vest                    |  37 |  0.20% |  0.13% |  0.08% | 24047
   3804 | Hardened Leather Gloves            |  36 |  0.20% |  0.13% |  0.07% | 24047
   5213 | Scorching Wand                     |  35 |  0.08% |  0.01% |  0.07% | 24052
   2289 | Scroll of Strength II              |  35 |  0.35% |  0.42% |  0.07% | Direct
   3037 | Whipwood Recurve Bow               |  34 |  0.07% |  0.01% |  0.06% | 24052
   4721 | Insignia Mantle                    |  35 |  0.07% |  0.01% |  0.06% | 24052
   6409 | Insignia Belt                      |  34 |  0.07% |  0.01% |  0.06% | 24052
   8748 | Double Mail Coif                   |  30 |  0.18% |  0.12% |  0.06% | 24058
   1711 | Scroll of Stamina II               |  30 |  0.51% |  0.56% |  0.05% | Direct
   1705 | Lesser Moonstone                   |  30 |  0.09% |  0.14% |  0.05% | 24052
   4614 | Pendant of Myzrael                 |  35 |  0.07% |  0.01% |  0.05% | Direct
  15213 | Mercenary Blade                    |  36 |  0.06% |  0.01% |  0.05% | 24054
   3796 | Interlaced Gloves                  |  33 |  0.18% |  0.13% |  0.05% | 24047
   3803 | Hardened Cloak                     |  38 |  0.18% |  0.13% |  0.05% | 24047
   3817 | Reinforced Buckler                 |  33 |  0.18% |  0.13% |  0.05% | 24047
   4039 | Nightsky Cowl                      |  35 |  0.06% |  0.01% |  0.05% | 24052
   2290 | Scroll of Intellect II             |  30 |  0.53% |  0.58% |  0.05% | Direct
    934 | Stalvan's Reaper                   |  37 |  0.00% |  0.05% |  0.05% | 24055
   1726 | Poison-tipped Bone Spear           |  36 |  0.00% |  0.05% |  0.05% | 24055
   2299 | Burning War Axe                    |  33 |  0.00% |  0.05% |  0.05% | 24051
   2721 | Holy Shroud                        |  32 |  0.00% |  0.05% |  0.05% | 24051
   2912 | Claw of the Shadowmancer           |  32 |  0.00% |  0.05% |  0.05% | 24051
   2951 | Ring of the Underwood              |  36 |  0.00% |  0.05% |  0.05% | 24055
  13019 | Harpyclaw Short Bow                |  32 |  0.00% |  0.05% |  0.05% | 24051
  13033 | Zealot Blade                       |  34 |  0.00% |  0.05% |  0.05% | 24053
  13081 | Skullance Shield                   |  38 |  0.00% |  0.05% |  0.05% | 24057
  13093 | Blush Ember Ring                   |  37 |  0.00% |  0.05% |  0.05% | 24055
  13105 | Sutarn's Ring                      |  37 |  0.00% |  0.05% |  0.05% | 24055
  13137 | Ironweaver                         |  34 |  0.00% |  0.05% |  0.05% | 24053
   3811 | Double-stitched Cloak              |  37 |  0.17% |  0.13% |  0.05% | 24047
  13108 | Tigerstrike Mantle                 |  34 |  0.01% |  0.05% |  0.04% | 24053
  13110 | Wolffear Harness                   |  36 |  0.01% |  0.05% |  0.04% | 24055
  13124 | Ravasaur Scale Boots               |  35 |  0.01% |  0.05% |  0.04% | 24053
   1529 | Jade                               |  35 |  0.17% |  0.13% |  0.04% | 24047
   3807 | Hardened Leather Tunic             |  33 |  0.17% |  0.13% |  0.04% | 24047
   9857 | Archer's Bracers                   |  34 |  0.05% |  0.01% |  0.04% | 24052
   9405 | Girdle of Golem Strength           |  33 |  0.01% |  0.05% |  0.04% | 24051
  15243 | Deadly Kris                        |  36 |  0.05% |  0.01% |  0.04% | 24054
   3042 | BKP "Sparrow" Smallbore            |  33 |  0.05% |  0.01% |  0.04% | 24050
   9845 | Conjurer's Shoes                   |  35 |  0.05% |  0.01% |  0.04% | 24052
   9861 | Archer's Gloves                    |  35 |  0.05% |  0.01% |  0.04% | 24052
  11996 | Basalt Ring                        |  34 |  0.05% |  0.01% |  0.04% | 24052
   3808 | Double Mail Belt                   |  34 |  0.09% |  0.13% |  0.04% | 24047
   8747 | Hardened Leather Helm              |  35 |  0.09% |  0.13% |  0.04% | 24047
   3792 | Interlaced Belt                    |  34 |  0.16% |  0.13% |  0.04% | 24047
   3806 | Hardened Leather Shoulderpads      |  37 |  0.16% |  0.13% |  0.04% | 24047
   9395 | Gloves of Old                      |  34 |  0.01% |  0.05% |  0.04% | 24053
   1725 | Large Knapsack                     |  35 |  0.06% |  0.03% |  0.03% | 24056
   3800 | Hardened Leather Belt              |  39 |  0.16% |  0.13% |  0.03% | 24047
   3801 | Hardened Leather Boots             |  35 |  0.16% |  0.13% |  0.03% | 24047
   4075 | Mail Combat Gauntlets              |  34 |  0.04% |  0.01% |  0.03% | 24052
   6403 | Mail Combat Armguards              |  33 |  0.04% |  0.01% |  0.03% | 24050
   6407 | Nightsky Wristbands                |  33 |  0.04% |  0.01% |  0.03% | 24050
   9846 | Conjurer's Bracers                 |  35 |  0.04% |  0.01% |  0.03% | 24052
   3816 | Reflective Heater                  |  36 |  0.15% |  0.13% |  0.03% | 24047
   8188 | Explosive Shotgun                  |  37 |  0.04% |  0.01% |  0.03% | 24054
   6406 | Nightsky Boots                     |  34 |  0.04% |  0.01% |  0.03% | 24052
   7418 | Phalanx Breastplate                |  35 |  0.04% |  0.01% |  0.03% | 24052
   7436 | Twilight Cape                      |  35 |  0.04% |  0.01% |  0.03% | 24052
   9853 | Conjurer's Cinch                   |  34 |  0.04% |  0.01% |  0.03% | 24052
  15232 | Hacking Cleaver                    |  33 |  0.04% |  0.01% |  0.03% | 24050
  13063 | Starfaller                         |  34 |  0.03% |  0.05% |  0.02% | 24053
    863 | Gloom Reaper                       |  37 |  0.03% |  0.01% |  0.02% | 24054
   9864 | Renegade Boots                     |  36 |  0.03% |  0.01% |  0.02% | 24054
   3798 | Interlaced Shoulderpads            |  35 |  0.15% |  0.13% |  0.02% | 24047
   4055 | Insignia Boots                     |  34 |  0.03% |  0.01% |  0.02% | 24052
   4077 | Mail Combat Headguard              |  35 |  0.03% |  0.01% |  0.02% | 24052
   6408 | Insignia Gloves                    |  34 |  0.03% |  0.01% |  0.02% | 24052
   7368 | Elder's Pants                      |  34 |  0.03% |  0.01% |  0.02% | 24052
   7409 | Infiltrator Boots                  |  33 |  0.03% |  0.01% |  0.02% | 24050
   9826 | Durable Robe                       |  34 |  0.03% |  0.01% |  0.02% | 24052
  12020 | Thallium Choker                    |  36 |  0.03% |  0.01% |  0.02% | 24054
   4054 | Insignia Leggings                  |  35 |  0.03% |  0.01% |  0.02% | 24052
   7357 | Elder's Hat                        |  34 |  0.03% |  0.01% |  0.02% | 24052
   9855 | Archer's Belt                      |  35 |  0.03% |  0.01% |  0.02% | 24052
  12009 | Tundra Ring                        |  33 |  0.03% |  0.01% |  0.02% | 24050
   3812 | Double Mail Gloves                 |  36 |  0.11% |  0.13% |  0.02% | 24047
   3832 | Recipe: Elixir of Detect Lesser Inv|  39 |  0.00% |  0.02% |  0.02% | Direct
   4417 | Schematic: Large Seaforium Charge  |  40 |  0.00% |  0.02% |  0.02% | Direct
   7092 | Pattern: Hands of Darkness         |  29 |  0.00% |  0.02% |  0.02% | Direct
   7364 | Pattern: Heavy Earthen Gloves      |  29 |  0.00% |  0.02% |  0.02% | Direct
   7446 | Sentinel Cloak                     |  36 |  0.03% |  0.01% |  0.02% | 24054
   7448 | Sentinel Girdle                    |  36 |  0.03% |  0.01% |  0.02% | 24054
   7449 | Pattern: Dusky Leather Leggings    |  33 |  0.00% |  0.02% |  0.02% | Direct
  10601 | Schematic: Bright-Eye Goggles      |  35 |  0.00% |  0.02% |  0.02% | Direct
  11165 | Formula: Enchant Weapon - Lesser El|  35 |  0.00% |  0.02% |  0.02% | Direct
  11167 | Formula: Enchant Boots - Lesser Spi|  38 |  0.00% |  0.02% |  0.02% | Direct
   3810 | Double Mail Bracers                |  38 |  0.14% |  0.13% |  0.02% | 24047
   3813 | Double Mail Pants                  |  35 |  0.14% |  0.13% |  0.02% | 24047
   4040 | Nightsky Gloves                    |  34 |  0.03% |  0.01% |  0.01% | 24052
   4718 | Nightsky Mantle                    |  35 |  0.03% |  0.01% |  0.01% | 24052
   7407 | Infiltrator Armor                  |  35 |  0.03% |  0.01% |  0.01% | 24052
   7414 | Infiltrator Pants                  |  34 |  0.03% |  0.01% |  0.01% | 24052
   9819 | Durable Tunic                      |  34 |  0.03% |  0.01% |  0.01% | 24052
   9860 | Archer's Cloak                     |  34 |  0.03% |  0.01% |  0.01% | 24052
   9868 | Renegade Gauntlets                 |  35 |  0.03% |  0.01% |  0.01% | 24052
   9869 | Renegade Belt                      |  35 |  0.03% |  0.01% |  0.01% | 24052
  11985 | Cerulean Ring                      |  35 |  0.03% |  0.01% |  0.01% | 24052
   3608 | Plans: Mighty Iron Hammer          |  29 |  0.01% |  0.02% |  0.01% | Direct
   3611 | Plans: Green Iron Boots            |  29 |  0.01% |  0.02% |  0.01% | Direct
   3830 | Recipe: Elixir of Fortitude        |  35 |  0.01% |  0.02% |  0.01% | Direct
   4299 | Pattern: Guardian Armor            |  35 |  0.01% |  0.02% |  0.01% | Direct
   4539 | Goldenbark Apple                   |  35 |  0.01% |  0.02% |  0.01% | Direct
   7363 | Pattern: Pilferer's Gloves         |  28 |  0.01% |  0.02% |  0.01% | Direct
  11164 | Formula: Enchant Weapon - Lesser Be|  35 |  0.01% |  0.02% |  0.01% | Direct
   3802 | Hardened Leather Bracers           |  34 |  0.12% |  0.13% |  0.01% | 24047
   1990 | Ballast Maul                       |  36 |  0.02% |  0.01% |  0.01% | 24054
   4065 | Combat Shield                      |  36 |  0.02% |  0.01% |  0.01% | 24054
   6421 | Glyphed Belt                       |  38 |  0.02% |  0.01% |  0.01% | 24056
   9872 | Renegade Pauldrons                 |  37 |  0.02% |  0.01% |  0.01% | 24054
   9890 | Huntsman's Cape                    |  38 |  0.02% |  0.01% |  0.01% | 24056
   7331 | Phalanx Shield                     |  34 |  0.02% |  0.01% |  0.01% | 24052
   9825 | Durable Pants                      |  33 |  0.02% |  0.01% |  0.01% | 24050
   3815 | Double Mail Vest                   |  33 |  0.14% |  0.13% |  0.01% | 24047
   3870 | Plans: Green Iron Shoulders        |  32 |  0.01% |  0.02% |  0.01% | Direct
   3872 | Plans: Golden Scale Leggings       |  34 |  0.01% |  0.02% |  0.01% | Direct
   4544 | Mulgore Spice Bread                |  35 |  0.01% |  0.02% |  0.01% | Direct
   6044 | Plans: Iron Shield Spike           |  30 |  0.01% |  0.02% |  0.01% | Direct
   7090 | Pattern: Green Silk Armor          |  33 |  0.01% |  0.02% |  0.01% | Direct
   4074 | Mail Combat Armor                  |  36 |  0.02% |  0.01% |  0.01% | 24054
   6413 | Chief Brigadier Bracers            |  37 |  0.02% |  0.01% |  0.01% | 24054
   6417 | Aurora Cloak                       |  37 |  0.02% |  0.01% |  0.01% | 24054
   6418 | Aurora Sash                        |  37 |  0.02% |  0.01% |  0.01% | 24054
   7434 | Twilight Boots                     |  37 |  0.02% |  0.01% |  0.01% | 24054
   7435 | Twilight Mantle                    |  38 |  0.02% |  0.01% |  0.01% | 24056
   7444 | Sentinel Boots                     |  37 |  0.02% |  0.01% |  0.01% | 24054
   7461 | Knight's Bracers                   |  36 |  0.02% |  0.01% |  0.01% | 24054
   9848 | Conjurer's Gloves                  |  36 |  0.02% |  0.01% |  0.01% | 24054
   9856 | Archer's Boots                     |  36 |  0.02% |  0.01% |  0.01% | 24054
   9858 | Archer's Buckler                   |  36 |  0.02% |  0.01% |  0.01% | 24054
   9859 | Archer's Cap                       |  36 |  0.02% |  0.01% |  0.01% | 24054
  11971 | Amethyst Band                      |  37 |  0.02% |  0.01% |  0.01% | 24054
  15226 | Giant Club                         |  37 |  0.02% |  0.01% |  0.01% | 24054
   4052 | Insignia Cap                       |  35 |  0.02% |  0.01% |  0.01% | 24052
   4066 | Insignia Buckler                   |  35 |  0.00% |  0.01% |  0.01% | 24052
   4717 | Mail Combat Belt                   |  34 |  0.02% |  0.01% |  0.01% | 24052
   4720 | Nightsky Sash                      |  33 |  0.00% |  0.01% |  0.01% | 24050
   6404 | Mail Combat Spaulders              |  35 |  0.02% |  0.01% |  0.01% | 24052
   6410 | Insignia Bracers                   |  33 |  0.02% |  0.01% |  0.01% | 24050
   7330 | Infiltrator Buckler                |  33 |  0.02% |  0.01% |  0.01% | 24050
   7421 | Phalanx Gauntlets                  |  33 |  0.02% |  0.01% |  0.01% | 24050
   7460 | Knight's Cloak                     |  34 |  0.02% |  0.01% |  0.01% | 24052
   7609 | Elder's Amber Stave                |  35 |  0.02% |  0.01% |  0.01% | 24052
   9830 | Scaled Shield                      |  32 |  0.00% |  0.01% |  0.01% | 24050
   9835 | Scaled Leather Tunic               |  33 |  0.00% |  0.01% |  0.01% | 24050
   9836 | Banded Armor                       |  33 |  0.00% |  0.01% |  0.01% | 24050
   9865 | Renegade Bracers                   |  34 |  0.02% |  0.01% |  0.01% | 24052
  11970 | Spinel Ring                        |  34 |  0.02% |  0.01% |  0.01% | 24052
  12029 | Greenstone Talisman                |  35 |  0.02% |  0.01% |  0.01% | 24052
   3809 | Double Mail Boots                  |  32 |  0.12% |  0.13% |  0.01% | 24047
   4043 | Aurora Bracers                     |  38 |  0.00% |  0.01% |  0.01% | 24056
   6416 | Aurora Boots                       |  38 |  0.00% |  0.01% |  0.01% | 24056
   7111 | Nightsky Armor                     |  37 |  0.00% |  0.01% |  0.01% | 24054
   7441 | Sentinel Cap                       |  38 |  0.00% |  0.01% |  0.01% | 24056
   7445 | Sentinel Shoulders                 |  38 |  0.00% |  0.01% |  0.01% | 24056
   7447 | Sentinel Bracers                   |  36 |  0.00% |  0.01% |  0.01% | 24054
   7458 | Knight's Boots                     |  37 |  0.00% |  0.01% |  0.01% | 24054
   7463 | Sentinel Buckler                   |  38 |  0.00% |  0.01% |  0.01% | 24056
   9844 | Conjurer's Vest                    |  38 |  0.00% |  0.01% |  0.01% | 24056
   9854 | Archer's Jerkin                    |  38 |  0.00% |  0.01% |  0.01% | 24056
   9866 | Renegade Chestguard                |  38 |  0.00% |  0.01% |  0.01% | 24056
   9871 | Renegade Leggings                  |  37 |  0.00% |  0.01% |  0.01% | 24054
   9873 | Renegade Shield                    |  37 |  0.00% |  0.01% |  0.01% | 24054
  12010 | Fen Ring                           |  37 |  0.00% |  0.01% |  0.01% | 24054
   3814 | Double Mail Shoulderpads           |  39 |  0.13% |  0.13% |  0.01% | 24047
   4352 | Pattern: Boots of the Enchanter    |  35 |  0.01% |  0.02% |  0.01% | Direct
   7450 | Pattern: Green Whelp Armor         |  35 |  0.01% |  0.02% |  0.01% | Direct
   5009 | Mindbender Loop                    |  36 |  0.01% |  0.01% |  0.00% | 24054
   7437 | Twilight Cuffs                     |  36 |  0.01% |  0.01% |  0.00% | 24054
   9862 | Archer's Trousers                  |  37 |  0.01% |  0.01% |  0.00% | 24054
  15260 | Stone Hammer                       |  38 |  0.01% |  0.01% |  0.00% | 24056
   4076 | Mail Combat Boots                  |  35 |  0.01% |  0.01% |  0.00% | 24052
   7367 | Elder's Mantle                     |  33 |  0.01% |  0.01% |  0.00% | 24050
   7369 | Elder's Robe                       |  35 |  0.01% |  0.01% |  0.00% | 24052
   7417 | Phalanx Boots                      |  34 |  0.01% |  0.01% |  0.00% | 24052
   7420 | Phalanx Headguard                  |  33 |  0.01% |  0.01% |  0.00% | 24050
   7423 | Phalanx Leggings                   |  34 |  0.01% |  0.01% |  0.00% | 24052
  15935 | Durable Rod                        |  34 |  0.01% |  0.01% |  0.00% | 24052
   7413 | Infiltrator Cap                    |  33 |  0.01% |  0.01% |  0.00% | 24050
   7424 | Phalanx Spaulders                  |  33 |  0.01% |  0.01% |  0.00% | 24050
   9833 | Scaled Leather Leggings            |  33 |  0.01% |  0.01% |  0.00% | 24050
   1477 | Scroll of Agility II               |  35 |  0.34% |  0.34% |  0.00% | Direct
   7432 | Twilight Cowl                      |  38 |  0.01% |  0.01% |  0.00% | 24056
   7438 | Twilight Belt                      |  36 |  0.01% |  0.01% |  0.00% | 24054
   7443 | Sentinel Gloves                    |  37 |  0.01% |  0.01% |  0.00% | 24054
   7459 | Knight's Pauldrons                 |  38 |  0.01% |  0.01% |  0.00% | 24056
   9851 | Conjurer's Breeches                |  37 |  0.01% |  0.01% |  0.00% | 24054
   9877 | Sorcerer Cloak                     |  38 |  0.01% |  0.01% |  0.00% | 24056
  15918 | Conjurer's Sphere                  |  38 |  0.01% |  0.01% |  0.00% | 24056
   3805 | Hardened Leather Pants             |  32 |  0.13% |  0.13% |  0.00% | 24047
    864 | Knightly Longsword                 |  38 |  0.01% |  0.01% |  0.00% | 24056
   1465 | Tigerbane                          |  38 |  0.01% |  0.01% |  0.00% | 24056
   1988 | Chief Brigadier Gauntlets          |  38 |  0.01% |  0.01% |  0.00% | 24056
   4038 | Nightsky Robe                      |  37 |  0.01% |  0.01% |  0.00% | 24054
   4057 | Insignia Chestguard                |  36 |  0.01% |  0.01% |  0.00% | 24054
   4726 | Chief Brigadier Cloak              |  36 |  0.01% |  0.01% |  0.00% | 24054
   4732 | Glyphed Cloak                      |  37 |  0.01% |  0.01% |  0.00% | 24054
   6402 | Mail Combat Leggings               |  36 |  0.01% |  0.01% |  0.00% | 24054
   6405 | Nightsky Trousers                  |  36 |  0.01% |  0.01% |  0.00% | 24054
   7433 | Twilight Gloves                    |  37 |  0.01% |  0.01% |  0.00% | 24054
   7456 | Knight's Headguard                 |  38 |  0.01% |  0.01% |  0.00% | 24056
   7462 | Knight's Girdle                    |  37 |  0.01% |  0.01% |  0.00% | 24054
   9849 | Conjurer's Hood                    |  36 |  0.01% |  0.01% |  0.00% | 24054
   9850 | Conjurer's Mantle                  |  36 |  0.01% |  0.01% |  0.00% | 24054
   9863 | Archer's Shoulderpads              |  37 |  0.01% |  0.01% |  0.00% | 24054
   9870 | Renegade Circlet                   |  36 |  0.01% |  0.01% |  0.00% | 24054
  12040 | Forest Pendant                     |  38 |  0.01% |  0.01% |  0.00% | 24056
   7353 | Elder's Padded Armor               |  35 |  0.01% |  0.01% |  0.00% | 24052
   7354 | Elder's Boots                      |  33 |  0.01% |  0.01% |  0.00% | 24050
   7408 | Infiltrator Shoulders              |  33 |  0.01% |  0.01% |  0.00% | 24050
   9847 | Conjurer's Cloak                   |  33 |  0.01% |  0.01% |  0.00% | 24050
   9867 | Renegade Cloak                     |  33 |  0.01% |  0.01% |  0.00% | 24050
  12039 | Tundra Necklace                    |  33 |  0.01% |  0.01% |  0.00% | 24050
  15225 | Sequoia Hammer                     |  33 |  0.01% |  0.01% |  0.00% | 24050
--------------
258 common items found.

 Found in WH only:
   3831 | Recipe: Mighty Troll's Blood P|  36 |  0.00 | WH | --
   3868 | Plans: Frost Tiger Blade      |  40 |  0.00 | WH | --
   4351 | Pattern: Shadow Hood          |  34 |  0.00 | WH | --
   4353 | Pattern: Spider Belt          |  36 |  0.01 | WH | --
   5543 | Plans: Iridescent Hammer      |  28 |  0.01 | WH | --
   7360 | Pattern: Dark Leather Gloves  |  25 |  0.00 | WH | --
  11098 | Formula: Enchant Cloak - Lesse|  27 |  0.00 | WH | --
  15928 | Silver-thread Rod             |  31 |  0.01 | WH | --
  16883 | Worn Junkbox                  |  30 |  0.03 | WH | --
  20974 | Design: Jade Pendant of Blasti|  36 |  0.00 | WH | --
--------------
10 WH-exclusive items found.

 Found in AC only:
    936 | Midnight Mace                 |  38 |  0.05 | ACDB | 24057
    937 | Black Duskwood Staff          |  38 |  0.05 | ACDB | 24057
   1206 | Moss Agate                    |  25 |  0.12 | ACDB | 24058
   1207 | Murphstar                     |  39 |  0.01 | ACDB | 24056
   1265 | Scorpion Sting                |  39 |  0.05 | ACDB | 24057
   1280 | Cloaked Hood                  |  38 |  0.01 | ACDB | 24056
   1522 | Headhunting Spear             |  36 |  0.01 | ACDB | 24054
   1523 | Huge Stone Club               |  36 |  0.01 | ACDB | 24054
   1754 | Reinforced Chain Belt         |  26 |  0.12 | ACDB | 24058
   1755 | Reinforced Chain Boots        |  27 |  0.12 | ACDB | 24058
   1756 | Reinforced Chain Bracers      |  28 |  0.12 | ACDB | 24058
   1757 | Reinforced Chain Cloak        |  29 |  0.12 | ACDB | 24058
   1758 | Reinforced Chain Gloves       |  30 |  0.12 | ACDB | 24058
   1759 | Reinforced Chain Pants        |  26 |  0.12 | ACDB | 24058
   1760 | Reinforced Chain Shoulderpads |  27 |  0.12 | ACDB | 24058
   1761 | Reinforced Chain Vest         |  28 |  0.12 | ACDB | 24058
   1780 | Cross-stitched Sandals        |  29 |  0.12 | ACDB | 24058
   1782 | Cross-stitched Cloak          |  30 |  0.12 | ACDB | 24058
   1783 | Cross-stitched Gloves         |  26 |  0.12 | ACDB | 24058
   1784 | Cross-stitched Pants          |  27 |  0.12 | ACDB | 24058
   1785 | Cross-stitched Shoulderpads   |  28 |  0.12 | ACDB | 24058
   1786 | Cross-stitched Vest           |  29 |  0.12 | ACDB | 24058
   1803 | Tough Leather Belt            |  30 |  0.12 | ACDB | 24058
   1804 | Tough Leather Boots           |  26 |  0.12 | ACDB | 24058
   1805 | Tough Leather Bracers         |  27 |  0.12 | ACDB | 24058
   1806 | Tough Cloak                   |  28 |  0.12 | ACDB | 24058
   1807 | Tough Leather Gloves          |  29 |  0.12 | ACDB | 24058
   1808 | Tough Leather Pants           |  30 |  0.12 | ACDB | 24058
   1809 | Tough Leather Shoulderpads    |  26 |  0.12 | ACDB | 24058
   1810 | Tough Leather Armor           |  27 |  0.12 | ACDB | 24058
   1825 | Bulky Bludgeon                |  28 |  0.12 | ACDB | 24058
   1826 | Rock Maul                     |  27 |  0.12 | ACDB | 24058
   1827 | Meat Cleaver                  |  27 |  0.12 | ACDB | 24058
   1828 | Stone War Axe                 |  27 |  0.12 | ACDB | 24058
   1829 | Short Cutlass                 |  29 |  0.12 | ACDB | 24058
   1830 | Long Bastard Sword            |  28 |  0.12 | ACDB | 24058
   1831 | Oaken War Staff               |  28 |  0.12 | ACDB | 24058
   1993 | Ogremind Ring                 |  36 |  0.01 | ACDB | 24054
   1996 | Voodoo Band                   |  37 |  0.01 | ACDB | 24054
   1997 | Pressed Felt Robe             |  34 |  0.01 | ACDB | 24052
   1998 | Bloodscalp Channeling Staff   |  33 |  0.01 | ACDB | 24050
   2221 | Targe Shield                  |  28 |  0.12 | ACDB | 24058
   2222 | Tower Shield                  |  29 |  0.12 | ACDB | 24058
   2276 | Swampwalker Boots             |  37 |  0.05 | ACDB | 24055
   2277 | Necromancer Leggings          |  35 |  0.05 | ACDB | 24053
   2565 | Rod of Molten Fire            |  35 |  0.05 | ACDB | 24053
   2620 | Augural Shroud                |  39 |  0.01 | ACDB | 24056
   2621 | Cowl of Necromancy            |  36 |  0.01 | ACDB | 24054
   2766 | Deft Stiletto                 |  29 |  0.12 | ACDB | 24058
   2772 | Iron Ore                      |  30 |  0.06 | ACDB | Direct
   2785 | Stiff Recurve Bow             |  28 |  0.12 | ACDB | 24058
   2786 | Oiled Blunderbuss             |  29 |  0.12 | ACDB | 24058
   2836 | Coarse Stone                  |  15 |  0.02 | ACDB | Direct
   2838 | Heavy Stone                   |  25 |  0.02 | ACDB | Direct
   2877 | Combatant Claymore            |  33 |  0.05 | ACDB | 24051
   3020 | Enduring Cap                  |  33 |  0.05 | ACDB | 24051
   3341 | Gauntlets of Ogre Strength    |  32 |  0.01 | ACDB | 24050
   3345 | Silk Wizard Hat               |  37 |  0.01 | ACDB | 24054
   3380 | Cross-stitched Belt           |  30 |  0.12 | ACDB | 24058
   3381 | Cross-stitched Bracers        |  28 |  0.12 | ACDB | 24058
   3396 | Recipe: Elixir of Lesser Agili|  28 |  0.02 | ACDB | Direct
   3771 | Wild Hog Shank                |  35 |  0.02 | ACDB | Direct
   3818 | Fadeleaf                      |  32 |  0.02 | ACDB | Direct
   3821 | Goldthorn                     |  34 |  0.02 | ACDB | Direct
   3866 | Plans: Jade Serpentblade      |  35 |  0.02 | ACDB | Direct
   3867 | Plans: Golden Iron Destroyer  |  34 |  0.02 | ACDB | Direct
