 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
  14099 | Native Sash                        |  12 |  0.29% |  0.04% |  0.25% | Direct
   1504 | Warped Leather Bracers             |  11 |  0.38% |  0.15% |  0.24% | 24071
   5069 | Fire Wand                          |  12 |  0.27% |  0.04% |  0.23% | 24075
   3289 | Ancestral Boots                    |  11 |  0.25% |  0.06% |  0.19% | Direct
   3290 | Ancestral Gloves                   |  12 |  0.31% |  0.12% |  0.18% | Direct
   1503 | Warped Leather Boots               |  15 |  0.33% |  0.15% |  0.18% | 24071
   1735 | Worn Mail Pants                    |  12 |  0.33% |  0.15% |  0.18% | 24071
  14097 | Native Pants                       |  14 |  0.19% |  0.02% |  0.17% | 24076
  14090 | Beaded Britches                    |  11 |  0.21% |  0.04% |  0.17% | 24074
  15010 | Primal Wraps                       |  11 |  0.21% |  0.04% |  0.17% | 24074
   1730 | Worn Mail Belt                     |  12 |  0.31% |  0.15% |  0.16% | 24071
   1732 | Worn Mail Bracers                  |  14 |  0.31% |  0.15% |  0.16% | 24071
   3287 | Tribal Pants                       |  12 |  0.19% |  0.04% |  0.15% | 24075
   3279 | Battle Chain Boots                 |  12 |  0.25% |  0.10% |  0.15% | Direct
   3282 | Battle Chain Pants                 |  12 |  0.17% |  0.04% |  0.13% | 24075
   4564 | Spiked Club                        |  13 |  0.17% |  0.04% |  0.13% | 24075
   4577 | Compact Shotgun                    |  13 |  0.17% |  0.04% |  0.13% | 24075
  15486 | War Torn Shield                    |  12 |  0.17% |  0.04% |  0.13% | 24075
   2632 | Curved Dagger                      |  14 |  0.15% |  0.02% |  0.13% | 24076
   3308 | Barbaric Cloth Gloves              |  15 |  0.15% |  0.02% |  0.13% | 24076
  14095 | Native Bands                       |  11 |  0.19% |  0.06% |  0.13% | Direct
  15297 | Grizzly Bracers                    |  11 |  0.19% |  0.06% |  0.13% | Direct
   2140 | Carving Knife                      |  11 |  0.17% |  0.04% |  0.13% | 24074
   8180 | Hunting Bow                        |  11 |  0.17% |  0.04% |  0.13% | 24074
  15479 | Charger's Armor                    |  11 |  0.17% |  0.04% |  0.13% | 24074
   1210 | Shadowgem                          |  20 |  0.27% |  0.14% |  0.13% | Direct
   3286 | Tribal Gloves                      |  12 |  0.23% |  0.10% |  0.13% | Direct
   4692 | Ceremonial Cloak                   |  12 |  0.25% |  0.12% |  0.13% | Direct
   1181 | Scroll of Spirit                   |  10 |  0.56% |  0.44% |  0.12% | Direct
   3291 | Ancestral Woollies                 |  13 |  0.15% |  0.04% |  0.12% | 24075
   3281 | Battle Chain Gloves                |  11 |  0.15% |  0.04% |  0.11% | Direct
   4566 | Sturdy Quarterstaff                |  13 |  0.13% |  0.04% |  0.10% | 24075
   4569 | Staunch Hammer                     |  14 |  0.12% |  0.02% |  0.10% | 24076
  15303 | Grizzly Pants                      |  14 |  0.12% |  0.02% |  0.10% | 24076
  14110 | Native Sandals                     |  13 |  0.12% |  0.02% |  0.09% | Direct
   4561 | Scalping Tomahawk                  |  11 |  0.13% |  0.04% |  0.09% | 24074
  15477 | Charger's Pants                    |  11 |  0.13% |  0.04% |  0.09% | 24074
   3303 | Brackwater Bracers                 |  12 |  0.17% |  0.08% |  0.09% | Direct
  15302 | Grizzly Belt                       |  11 |  0.19% |  0.10% |  0.09% | Direct
   3036 | Heavy Shortbow                     |  15 |  0.10% |  0.02% |  0.08% | 24076
   3314 | Ceremonial Leather Gloves          |  15 |  0.10% |  0.02% |  0.08% | 24076
   4570 | Birchwood Maul                     |  15 |  0.10% |  0.02% |  0.08% | 24076
  14113 | Aboriginal Sash                    |  15 |  0.10% |  0.02% |  0.08% | 24076
   3312 | Ceremonial Leather Bracers         |  13 |  0.12% |  0.04% |  0.07% | Direct
  15484 | War Torn Handgrips                 |  12 |  0.17% |  0.10% |  0.07% | Direct
  15300 | Grizzly Gloves                     |  14 |  0.04% |  0.10% |  0.06% | Direct
  14116 | Aboriginal Cape                    |  14 |  0.02% |  0.08% |  0.06% | Direct
   2073 | Dwarven Hatchet                    |  15 |  0.08% |  0.02% |  0.06% | 24076
   3302 | Brackwater Boots                   |  15 |  0.08% |  0.02% |  0.06% | 24076
  15491 | Bloodspattered Gloves              |  15 |  0.08% |  0.02% |  0.06% | 24076
  15970 | Native Branch                      |  15 |  0.08% |  0.02% |  0.06% | 24076
   5573 | Green Leather Bag                  |  15 |  0.08% |  0.02% |  0.06% | Direct
  14115 | Aboriginal Bands                   |  14 |  0.08% |  0.02% |  0.06% | Direct
  15015 | Lupine Cloak                       |  13 |  0.08% |  0.02% |  0.06% | Direct
  15480 | War Torn Girdle                    |  13 |  0.08% |  0.02% |  0.06% | Direct
  14091 | Beaded Robe                        |  11 |  0.10% |  0.04% |  0.05% | 24074
   3644 | Barbaric Cloth Bracers             |  12 |  0.13% |  0.08% |  0.05% | Direct
   3284 | Tribal Boots                       |  12 |  0.15% |  0.10% |  0.05% | Direct
   4680 | Brackwater Cloak                   |  13 |  0.02% |  0.06% |  0.04% | Direct
  15482 | War Torn Bands                     |  11 |  0.04% |  0.08% |  0.04% | Direct
   3292 | Ancestral Tunic                    |  13 |  0.08% |  0.04% |  0.04% | 24075
   6527 | Ancestral Robe                     |  13 |  0.08% |  0.04% |  0.04% | 24075
   5071 | Shadow Wand                        |  14 |  0.06% |  0.02% |  0.04% | 24076
  14365 | Mystic's Cape                      |  15 |  0.06% |  0.02% |  0.04% | 24076
   2408 | Pattern: Fine Leather Gloves       |  15 |  0.06% |  0.02% |  0.04% | Direct
   4687 | Barbaric Cloth Belt                |  14 |  0.06% |  0.02% |  0.04% | Direct
   5574 | White Leather Bag                  |  15 |  0.08% |  0.04% |  0.04% | Direct
  14094 | Beaded Wraps                       |  11 |  0.02% |  0.04% |  0.02% | 24074
   3649 | Tribal Buckler                     |  11 |  0.04% |  0.06% |  0.02% | Direct
  15013 | Lupine Cuffs                       |  14 |  0.04% |  0.06% |  0.02% | Direct
   1180 | Scroll of Stamina                  |  15 |  0.38% |  0.36% |  0.02% | Direct
   4681 | Brackwater Girdle                  |  14 |  0.04% |  0.06% |  0.02% | Direct
   2657 | Red Leather Bag                    |  15 |  0.02% |  0.04% |  0.02% | Direct
  15301 | Grizzly Slippers                   |  13 |  0.02% |  0.04% |  0.02% | Direct
   3311 | Ceremonial Leather Ankleguards     |  15 |  0.02% |  0.04% |  0.02% | Direct
   3288 | Tribal Vest                        |  13 |  0.06% |  0.04% |  0.02% | 24075
  15298 | Grizzly Buckler                    |  13 |  0.06% |  0.04% |  0.02% | 24075
  15944 | Ancestral Orb                      |  12 |  0.06% |  0.04% |  0.02% | 24075
   4346 | Pattern: Heavy Woolen Cloak        |  20 |  0.04% |  0.02% |  0.02% | Direct
   4409 | Schematic: Small Seaforium Charge  |  20 |  0.04% |  0.02% |  0.02% | Direct
    856 | Blue Leather Bag                   |  15 |  0.06% |  0.04% |  0.02% | Direct
  14102 | Native Handwraps                   |  13 |  0.12% |  0.10% |  0.01% | Direct
  15009 | Primal Leggings                    |  11 |  0.06% |  0.04% |  0.01% | 24074
    818 | Tigerseye                          |  15 |  0.61% |  0.62% |  0.01% | Direct
  15969 | Beaded Orb                         |  10 |  0.04% |  0.04% |  0.00% | 24074
   3304 | Brackwater Gauntlets               |  14 |  0.06% |  0.06% |  0.00% | Direct
  15490 | Bloodspattered Cloak               |  14 |  0.06% |  0.06% |  0.00% | Direct
   2553 | Recipe: Elixir of Minor Agility    |  12 |  0.04% |  0.04% |  0.00% | Direct
   2598 | Pattern: Red Linen Robe            |  10 |  0.04% |  0.04% |  0.00% | Direct
   4693 | Ceremonial Leather Belt            |  14 |  0.02% |  0.02% |  0.00% | Direct
   2406 | Pattern: Fine Leather Boots        |  15 |  0.02% |  0.02% |  0.00% | Direct
   2407 | Pattern: White Leather Jerkin      |  13 |  0.02% |  0.02% |  0.00% | Direct
   2881 | Plans: Runed Copper Breastplate    |  18 |  0.02% |  0.02% |  0.00% | Direct
   4408 | Schematic: Mechanical Squirrel     |  15 |  0.02% |  0.02% |  0.00% | Direct
   6342 | Formula: Enchant Chest - Minor Mana|  12 |  0.02% |  0.02% |  0.00% | Direct
   6348 | Formula: Enchant Weapon - Minor Bea|  20 |  0.02% |  0.02% |  0.00% | Direct
   3307 | Barbaric Cloth Boots               |  15 |  0.02% |  0.02% |  0.00% | 24076
  15011 | Lupine Cord                        |  15 |  0.02% |  0.02% |  0.00% | 24076
  15485 | War Torn Pants                     |  14 |  0.02% |  0.02% |  0.00% | 24076
  15492 | Bloodspattered Sash                |  15 |  0.02% |  0.02% |  0.00% | 24076
  15495 | Bloodspattered Wristbands          |  15 |  0.02% |  0.02% |  0.00% | 24076
--------------
136 common items found.

 Found in WH only:
    159 | Refreshing Spring Water       |   5 |  0.02 | WH | --
   1415 | Carpenter's Mallet            |   9 |  0.02 | WH | --
   2652 | Flimsy Chain Cloak            |   5 |  0.02 | WH | --
   5466 | Scorpid Stinger               |   8 |  0.02 | WH | --
--------------
4 WH-exclusive items found.

 Found in AC only:
    727 | Notched Shortsword            |  10 |  0.04 | ACDB | 24074
    774 | Malachite                     |   7 |  0.18 | ACDB | 24075
    826 | Brutish Riverpaw Axe          |  15 |  0.02 | ACDB | 24076
    955 | Scroll of Intellect           |   1 |  0.36 | ACDB | Direct
   1211 | Gnoll War Harness             |  15 |  0.02 | ACDB | 24076
   1287 | Giant Tarantula Fang          |  15 |  0.02 | ACDB | 24076
   1394 | Driftwood Club                |  15 |  0.02 | ACDB | 24076
   1926 | Weighted Sap                  |  15 |  0.02 | ACDB | 24076
   1927 | Deadmines Cleaver             |  15 |  0.02 | ACDB | 24076
   1933 | Staff of Conjuring            |  15 |  0.02 | ACDB | 24076
   2088 | Long Crawler Limb             |  15 |  0.02 | ACDB | 24076
   2449 | Earthroot                     |  10 |  0.02 | ACDB | Direct
   2555 | Recipe: Swiftness Potion      |  15 |  0.02 | ACDB | Direct
   2957 | Journeyman's Vest             |  11 |  0.04 | ACDB | 24074
   2958 | Journeyman's Pants            |  10 |  0.04 | ACDB | 24074
   2961 | Burnt Leather Vest            |  11 |  0.04 | ACDB | 24074
   2962 | Burnt Leather Breeches        |  10 |  0.04 | ACDB | 24074
   2965 | Warrior's Tunic               |  11 |  0.04 | ACDB | 24074
   2966 | Warrior's Pants               |  10 |  0.04 | ACDB | 24074
   2976 | Hunting Gloves                |  15 |  0.02 | ACDB | 24076
   2978 | Veteran Leggings              |  15 |  0.02 | ACDB | 24076
   2980 | Veteran Gloves                |  15 |  0.02 | ACDB | 24076
   3013 | Scroll of Protection          |   1 |  0.56 | ACDB | Direct
   3283 | Battle Chain Tunic            |  13 |  0.04 | ACDB | 24075
   3609 | Plans: Copper Chain Vest      |  10 |  0.02 | ACDB | Direct
   3610 | Plans: Gemmed Copper Gauntlets|  15 |  0.04 | ACDB | Direct
   3651 | Veteran Shield                |  15 |  0.02 | ACDB | 24076
   3652 | Hunting Buckler               |  14 |  0.02 | ACDB | 24076
   3653 | Ceremonial Buckler            |  15 |  0.02 | ACDB | 24076
   3654 | Brackwater Shield             |  14 |  0.02 | ACDB | 24076
   3832 | Recipe: Elixir of Detect Lesse|  39 |  0.02 | ACDB | Direct
   4292 | Pattern: Green Woolen Bag     |  19 |  0.02 | ACDB | Direct
   4293 | Pattern: Hillman's Leather Ves|  20 |  0.02 | ACDB | Direct
   4345 | Pattern: Red Woolen Boots     |  19 |  0.02 | ACDB | Direct
   4562 | Severing Axe                  |  10 |  0.04 | ACDB | 24074
   4686 | Barbaric Cloth Cloak          |  12 |  0.08 | ACDB | Direct
   4767 | Coppercloth Gloves            |  15 |  0.02 | ACDB | 24076
   4768 | Adept's Gloves                |  15 |  0.02 | ACDB | 24076
   4771 | Harvest Cloak                 |  15 |  0.02 | ACDB | 24076
   6266 | Disciple's Vest               |  13 |  0.04 | ACDB | 24075
   6267 | Disciple's Pants              |  12 |  0.04 | ACDB | 24075
   6268 | Pioneer Tunic                 |  13 |  0.04 | ACDB | 24075
   6269 | Pioneer Trousers              |  12 |  0.04 | ACDB | 24075
   6271 | Pattern: Red Linen Vest       |  12 |  0.04 | ACDB | Direct
   6336 | Infantry Tunic                |  13 |  0.04 | ACDB | 24075
   6337 | Infantry Leggings             |  12 |  0.04 | ACDB | 24075
   6344 | Formula: Enchant Bracer - Mino|  17 |  0.02 | ACDB | Direct
   6347 | Formula: Enchant Bracer - Mino|  19 |  0.02 | ACDB | Direct
   6511 | Journeyman's Robe             |  11 |  0.04 | ACDB | 24074
   6512 | Disciple's Robe               |  13 |  0.04 | ACDB | 24075
   6537 | Willow Boots                  |  15 |  0.02 | ACDB | 24076
   6542 | Willow Cape                   |  15 |  0.02 | ACDB | 24076
   6543 | Willow Bracers                |  15 |  0.02 | ACDB | 24076
   6550 | Soldier's Wristguards         |  15 |  0.02 | ACDB | 24076
   6556 | Bard's Bracers                |  15 |  0.02 | ACDB | 24076
   6558 | Bard's Belt                   |  15 |  0.02 | ACDB | 24076
   7108 | Infantry Shield               |  11 |  0.04 | ACDB | 24074
   7288 | Pattern: Rugged Leather Pants |  11 |  0.02 | ACDB | Direct
   8178 | Training Sword                |  10 |  0.04 | ACDB | 24074
   8245 | Imperial Red Tunic            |  56 |  0.01 | ACDB | 24031
   8252 | Imperial Red Robe             |  56 |  0.01 | ACDB | 24031
   8258 | Serpentskin Armor             |  56 |  0.01 | ACDB | 24031
   8265 | Ebonhold Armor                |  56 |  0.01 | ACDB | 24031
   8271 | Ebonhold Leggings             |  56 |  0.01 | ACDB | 24031
   8275 | Ebonhold Buckler              |  56 |  0.01 | ACDB | 24031
   8283 | Arcane Armor                  |  61 |  0.01 | ACDB | 24016
   8284 | Arcane Boots                  |  57 |  0.01 | ACDB | 24031
   8285 | Arcane Bands                  |  56 |  0.01 | ACDB | 24031
   8287 | Arcane Gloves                 |  57 |  0.01 | ACDB | 24031
   8289 | Arcane Leggings               |  60 |  0.01 | ACDB | 24016
   8290 | Arcane Robe                   |  61 |  0.01 | ACDB | 24016
   8291 | Arcane Sash                   |  56 |  0.01 | ACDB | 24031
   8293 | Traveler's Belt               |  56 |  0.01 | ACDB | 24031
   8294 | Traveler's Boots              |  57 |  0.01 | ACDB | 24031
   8295 | Traveler's Bracers            |  56 |  0.01 | ACDB | 24031
   8296 | Traveler's Jerkin             |  61 |  0.01 | ACDB | 24016
   8298 | Traveler's Gloves             |  57 |  0.01 | ACDB | 24031
   8300 | Traveler's Leggings           |  60 |  0.01 | ACDB | 24016
   8304 | Hero's Cape                   |  57 |  0.01 | ACDB | 24031
   8307 | Hero's Boots                  |  60 |  0.01 | ACDB | 24016
   8308 | Hero's Band                   |  60 |  0.01 | ACDB | 24016
   8309 | Hero's Leggings               |  61 |  0.01 | ACDB | 24016
   8310 | Hero's Pauldrons              |  60 |  0.01 | ACDB | 24016
   8312 | Alabaster Breastplate         |  57 |  0.01 | ACDB | 24031
   8318 | Alabaster Plate Leggings      |  56 |  0.01 | ACDB | 24031
   8320 | Alabaster Shield              |  57 |  0.01 | ACDB | 24031
   8838 | Sungrass                      |  46 |  0.02 | ACDB | Direct
   9747 | Simple Britches               |  14 |  0.02 | ACDB | 24076
   9748 | Simple Robe                   |  15 |  0.02 | ACDB | 24076
   9749 | Simple Blouse                 |  15 |  0.02 | ACDB | 24076
   9753 | Gypsy Buckler                 |  12 |  0.04 | ACDB | 24075
   9756 | Gypsy Trousers                |  14 |  0.02 | ACDB | 24076
   9757 | Gypsy Tunic                   |  15 |  0.02 | ACDB | 24076
   9763 | Cadet Leggings                |  14 |  0.02 | ACDB | 24076
   9764 | Cadet Shield                  |  13 |  0.04 | ACDB | 24075
   9765 | Cadet Vest                    |  15 |  0.02 | ACDB | 24076
  10095 | Councillor's Boots            |  56 |  0.01 | ACDB | 24031
  10097 | Councillor's Circlet          |  57 |  0.01 | ACDB | 24031
  10100 | Councillor's Shoulders        |  57 |  0.01 | ACDB | 24031
  10105 | Wanderer's Armor              |  60 |  0.01 | ACDB | 24016
  10106 | Wanderer's Boots              |  56 |  0.01 | ACDB | 24031
  10111 | Wanderer's Hat                |  57 |  0.01 | ACDB | 24031
  10113 | Wanderer's Shoulders          |  57 |  0.01 | ACDB | 24031
  10119 | Ornate Greaves                |  57 |  0.01 | ACDB | 24031
  10121 | Ornate Gauntlets              |  56 |  0.01 | ACDB | 24031
  10123 | Ornate Circlet                |  57 |  0.01 | ACDB | 24031
  10124 | Ornate Legguards              |  57 |  0.01 | ACDB | 24031
  10125 | Ornate Pauldrons              |  56 |  0.01 | ACDB | 24031
  10136 | High Councillor's Bracers     |  60 |  0.01 | ACDB | 24016
  10137 | High Councillor's Boots       |  61 |  0.01 | ACDB | 24016
  10140 | High Councillor's Gloves      |  61 |  0.01 | ACDB | 24016
  10144 | High Councillor's Sash        |  60 |  0.01 | ACDB | 24016
  10146 | Mighty Boots                  |  61 |  0.01 | ACDB | 24016
  10147 | Mighty Armsplints             |  60 |  0.01 | ACDB | 24016
  10149 | Mighty Gauntlets              |  61 |  0.01 | ACDB | 24016
  10154 | Mercurial Girdle              |  61 |  0.01 | ACDB | 24016
  10155 | Mercurial Greaves             |  61 |  0.01 | ACDB | 24016
  10156 | Mercurial Bracers             |  60 |  0.01 | ACDB | 24016
  10161 | Mercurial Gauntlets           |  61 |  0.01 | ACDB | 24016
  10168 | Templar Crown                 |  56 |  0.01 | ACDB | 24031
  10169 | Templar Legplates             |  57 |  0.01 | ACDB | 24031
  10170 | Templar Pauldrons             |  56 |  0.01 | ACDB | 24031
  10177 | Mystical Leggings             |  56 |  0.01 | ACDB | 24031
  10188 | Swashbuckler's Leggings       |  56 |  0.01 | ACDB | 24031
  10210 | Elegant Mantle                |  60 |  0.01 | ACDB | 24016
  10212 | Elegant Cloak                 |  57 |  0.01 | ACDB | 24031
  10217 | Elegant Leggings              |  61 |  0.01 | ACDB | 24016
  10219 | Elegant Circlet               |  60 |  0.01 | ACDB | 24016
  10224 | Nightshade Cloak              |  57 |  0.01 | ACDB | 24031
  10226 | Nightshade Helmet             |  61 |  0.01 | ACDB | 24016
  10228 | Nightshade Spaulders          |  60 |  0.01 | ACDB | 24016
  10229 | Engraved Bracers              |  56 |  0.01 | ACDB | 24031
  10230 | Engraved Breastplate          |  60 |  0.01 | ACDB | 24016
  10233 | Engraved Girdle               |  57 |  0.01 | ACDB | 24031
  10249 | Master's Cloak                |  61 |  0.01 | ACDB | 24016
  10256 | Adventurer's Bracers          |  61 |  0.01 | ACDB | 24016
  10258 | Adventurer's Cape             |  60 |  0.01 | ACDB | 24016
  10267 | Masterwork Cape               |  61 |  0.01 | ACDB | 24016
  10275 | Emerald Breastplate           |  60 |  0.01 | ACDB | 24016
  10276 | Emerald Sabatons              |  56 |  0.01 | ACDB | 24031
  10277 | Emerald Gauntlets             |  57 |  0.01 | ACDB | 24031
  10282 | Emerald Vambraces             |  56 |  0.01 | ACDB | 24031
  10363 | Engraved Wall                 |  60 |  0.01 | ACDB | 24016
  10370 | Imbued Plate Girdle           |  57 |  0.01 | ACDB | 24031
  10373 | Imbued Plate Leggings         |  61 |  0.01 | ACDB | 24016
  10375 | Imbued Plate Vambraces        |  57 |  0.01 | ACDB | 24031
  10376 | Commander's Boots             |  60 |  0.01 | ACDB | 24016
  10379 | Commander's Helm              |  61 |  0.01 | ACDB | 24016
  10380 | Commander's Gauntlets         |  60 |  0.01 | ACDB | 24016
  10383 | Commander's Pauldrons         |  61 |  0.01 | ACDB | 24016
  10387 | Hyperion Girdle               |  61 |  0.01 | ACDB | 24016
  10391 | Hyperion Vambraces            |  60 |  0.01 | ACDB | 24016
  11979 | Peridot Circle                |  61 |  0.01 | ACDB | 24016
  12015 | Swamp Ring                    |  57 |  0.01 | ACDB | 24031
  12016 | Jungle Ring                   |  61 |  0.01 | ACDB | 24016
  12035 | Obsidian Pendant              |  57 |  0.01 | ACDB | 24031
  12045 | Swamp Pendant                 |  56 |  0.01 | ACDB | 24031
  12046 | Jungle Necklace               |  60 |  0.01 | ACDB | 24016
  12056 | Ring of the Heavens           |  56 |  0.01 | ACDB | 24031
  12057 | Dragonscale Band              |  60 |  0.01 | ACDB | 24016
  14284 | Opulent Robes                 |  56 |  0.01 | ACDB | 24031
  14287 | Opulent Tunic                 |  56 |  0.01 | ACDB | 24031
  14288 | Arachnidian Armor             |  57 |  0.01 | ACDB | 24031
  14297 | Arachnidian Robes             |  57 |  0.01 | ACDB | 24031
  14298 | Bonecaster's Spaulders        |  56 |  0.01 | ACDB | 24031
  14302 | Bonecaster's Gloves           |  56 |  0.01 | ACDB | 24031
  14303 | Bonecaster's Shroud           |  60 |  0.01 | ACDB | 24016
  14305 | Bonecaster's Sarong           |  57 |  0.01 | ACDB | 24031
  14306 | Bonecaster's Vest             |  60 |  0.01 | ACDB | 24016
  14308 | Celestial Tunic               |  61 |  0.01 | ACDB | 24016
  14309 | Celestial Belt                |  56 |  0.01 | ACDB | 24031
  14312 | Celestial Crown               |  61 |  0.01 | ACDB | 24016
  14317 | Celestial Silk Robes          |  61 |  0.01 | ACDB | 24016
  14320 | Resplendent Bracelets         |  57 |  0.01 | ACDB | 24031
  14323 | Resplendent Gauntlets         |  60 |  0.01 | ACDB | 24016
  14324 | Resplendent Sarong            |  60 |  0.01 | ACDB | 24016
  14325 | Resplendent Epaulets          |  61 |  0.01 | ACDB | 24016
  14330 | Eternal Bindings              |  61 |  0.01 | ACDB | 24016
  14337 | Eternal Cord                  |  61 |  0.01 | ACDB | 24016
  14449 | Highborne Crown               |  57 |  0.01 | ACDB | 24031
  14458 | Elunarian Boots               |  60 |  0.01 | ACDB | 24016
  14459 | Elunarian Cloak               |  57 |  0.01 | ACDB | 24031
  14465 | Elunarian Belt                |  60 |  0.01 | ACDB | 24016
  14671 | Pridelord Boots               |  56 |  0.01 | ACDB | 24031
  14675 | Pridelord Gloves              |  56 |  0.01 | ACDB | 24031
  14678 | Pridelord Pauldrons           |  57 |  0.01 | ACDB | 24031
  14684 | Indomitable Belt              |  60 |  0.01 | ACDB | 24016
  14688 | Indomitable Epaulets          |  61 |  0.01 | ACDB | 24016
  14805 | Bloodlust Britches            |  57 |  0.01 | ACDB | 24031
  14806 | Bloodlust Epaulets            |  57 |  0.01 | ACDB | 24031
  14813 | Warstrike Cape                |  57 |  0.01 | ACDB | 24031
  14859 | Vanguard Legplates            |  57 |  0.01 | ACDB | 24031
  14860 | Vanguard Pauldrons            |  56 |  0.01 | ACDB | 24031
  14863 | Warleader's Gauntlets         |  60 |  0.01 | ACDB | 24016
  14865 | Warleader's Greaves           |  60 |  0.01 | ACDB | 24016
  14868 | Warleader's Shoulders         |  61 |  0.01 | ACDB | 24016
  14924 | Lofty Breastplate             |  57 |  0.01 | ACDB | 24031
  14925 | Lofty Helm                    |  57 |  0.01 | ACDB | 24031
  14930 | Lofty Shield                  |  57 |  0.01 | ACDB | 24031
  14934 | Heroic Girdle                 |  57 |  0.01 | ACDB | 24031
  14935 | Heroic Skullcap               |  60 |  0.01 | ACDB | 24016
  14936 | Heroic Legplates              |  61 |  0.01 | ACDB | 24016
  14938 | Heroic Bracers                |  56 |  0.01 | ACDB | 24031
  14958 | High Chief's Armor            |  56 |  0.01 | ACDB | 24031
  14964 | High Chief's Shield           |  56 |  0.01 | ACDB | 24031
  14966 | Glorious Breastplate          |  61 |  0.01 | ACDB | 24016
  14967 | Glorious Gauntlets            |  56 |  0.01 | ACDB | 24031
  14971 | Glorious Shoulder Pads        |  57 |  0.01 | ACDB | 24031
  14972 | Glorious Sabatons             |  56 |  0.01 | ACDB | 24031
  14973 | Glorious Shield               |  60 |  0.01 | ACDB | 24016
  14976 | Exalted Gauntlets             |  61 |  0.01 | ACDB | 24016
  14977 | Exalted Girdle                |  60 |  0.01 | ACDB | 24016
  15119 | Highborne Pants               |  56 |  0.01 | ACDB | 24031
  15179 | Praetorian Padded Armor       |  57 |  0.01 | ACDB | 24031
  15185 | Praetorian Coif               |  57 |  0.01 | ACDB | 24031
  15188 | Grand Armguards               |  57 |  0.01 | ACDB | 24031
  15189 | Grand Boots                   |  60 |  0.01 | ACDB | 24016
  15191 | Grand Belt                    |  57 |  0.01 | ACDB | 24031
  15192 | Grand Gauntlets               |  60 |  0.01 | ACDB | 24016
  15194 | Grand Legguards               |  61 |  0.01 | ACDB | 24016
  15218 | Crystal Sword                 |  57 |  0.01 | ACDB | 24031
  15239 | Felstone Reaver               |  61 |  0.01 | ACDB | 24016
  15255 | Gallant Flamberge             |  57 |  0.01 | ACDB | 24031
  15264 | Backbreaker                   |  56 |  0.01 | ACDB | 24031
  15266 | Fierce Mauler                 |  61 |  0.01 | ACDB | 24016
