 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   1746 | Linked Chain Belt                  |  25 |  0.23% |  0.13% |  0.10% | 24059
   3058 | Forest Leather Gloves              |  25 |  0.11% |  0.01% |  0.10% | 24064
   1795 | Rawhide Belt                       |  24 |  0.23% |  0.13% |  0.09% | 24059
  15259 | Hefty Battlehammer                 |  25 |  0.11% |  0.01% |  0.09% | 24064
   1210 | Shadowgem                          |  20 |  0.05% |  0.15% |  0.09% | 24064
    954 | Scroll of Strength                 |  20 |  0.49% |  0.58% |  0.09% | Direct
   1748 | Linked Chain Bracers               |  22 |  0.22% |  0.13% |  0.08% | 24059
   6566 | Shimmering Amice                   |  24 |  0.11% |  0.03% |  0.08% | Direct
   6568 | Shimmering Trousers                |  24 |  0.10% |  0.01% |  0.08% | 24064
   9792 | Ivycloth Boots                     |  25 |  0.10% |  0.01% |  0.08% | 24064
   1750 | Linked Chain Gloves                |  24 |  0.21% |  0.13% |  0.08% | 24059
   1752 | Linked Chain Shoulderpads          |  21 |  0.21% |  0.13% |  0.08% | 24059
   9802 | Superior Boots                     |  26 |  0.09% |  0.01% |  0.08% | 24066
   4706 | Lambent Scale Cloak                |  24 |  0.09% |  0.01% |  0.08% | 24064
   4709 | Forest Leather Mantle              |  25 |  0.09% |  0.01% |  0.08% | 24064
   9793 | Ivycloth Bracelets                 |  25 |  0.09% |  0.01% |  0.08% | 24064
   9815 | Fortified Leggings                 |  25 |  0.09% |  0.01% |  0.08% | 24064
   4708 | Bright Belt                        |  24 |  0.09% |  0.01% |  0.08% | 24064
   6584 | Scouting Tunic                     |  25 |  0.09% |  0.01% |  0.08% | 24064
   6587 | Scouting Trousers                  |  24 |  0.09% |  0.01% |  0.08% | 24064
   8186 | Dire Wand                          |  26 |  0.08% |  0.01% |  0.07% | 24066
   3057 | Forest Leather Boots               |  24 |  0.09% |  0.01% |  0.07% | 24064
   9794 | Ivycloth Cloak                     |  25 |  0.09% |  0.01% |  0.07% | 24064
   9814 | Fortified Belt                     |  24 |  0.08% |  0.01% |  0.07% | 24064
   3012 | Scroll of Agility                  |  20 |  0.45% |  0.52% |  0.07% | Direct
  15230 | Ridge Cleaver                      |  25 |  0.08% |  0.01% |  0.07% | 24064
   1705 | Lesser Moonstone                   |  30 |  0.10% |  0.03% |  0.06% | Direct
   1751 | Linked Chain Pants                 |  25 |  0.19% |  0.13% |  0.06% | 24059
   1747 | Linked Chain Boots                 |  21 |  0.19% |  0.13% |  0.06% | 24059
   9805 | Superior Cloak                     |  24 |  0.07% |  0.01% |  0.06% | 24064
   9811 | Fortified Bracers                  |  24 |  0.07% |  0.01% |  0.06% | 24064
  12007 | Prairie Ring                       |  25 |  0.07% |  0.01% |  0.06% | 24064
   2072 | Dwarven Magestaff                  |  27 |  0.06% |  0.01% |  0.06% | 24066
   9818 | Fortified Chain                    |  25 |  0.07% |  0.01% |  0.05% | 24064
   2911 | Keller's Girdle                    |  23 |  0.00% |  0.06% |  0.05% | 24063
  12985 | Ring of Defense                    |  22 |  0.00% |  0.06% |  0.05% | 24063
  12990 | Razor's Edge                       |  23 |  0.00% |  0.06% |  0.05% | 24063
  12996 | Band of Purification               |  23 |  0.00% |  0.06% |  0.05% | 24063
  13057 | Bloodpike                          |  28 |  0.00% |  0.06% |  0.05% | 24069
  15249 | Polished Zweihander                |  26 |  0.06% |  0.01% |  0.05% | 24066
  12992 | Searing Blade                      |  23 |  0.01% |  0.06% |  0.05% | 24063
  13005 | Amy's Blanket                      |  28 |  0.01% |  0.06% |  0.05% | 24069
   2011 | Twisted Sabre                      |  26 |  0.00% |  0.05% |  0.05% | 24067
   2098 | Double-barreled Shotgun            |  27 |  0.00% |  0.05% |  0.05% | 24067
  13032 | Sword of Corruption                |  27 |  0.00% |  0.05% |  0.05% | 24067
   9810 | Fortified Boots                    |  25 |  0.06% |  0.01% |  0.04% | 24064
   9813 | Fortified Gauntlets                |  25 |  0.06% |  0.01% |  0.04% | 24064
   3067 | Bright Pants                       |  26 |  0.05% |  0.01% |  0.04% | 24066
  13016 | Killmaim                           |  26 |  0.01% |  0.05% |  0.04% | 24067
   2800 | Black Velvet Robes                 |  26 |  0.01% |  0.05% |  0.04% | 24067
  13010 | Dreamsinger Legguards              |  26 |  0.01% |  0.05% |  0.04% | 24067
   9799 | Ivycloth Sash                      |  26 |  0.05% |  0.01% |  0.04% | 24066
   3202 | Forest Leather Bracers             |  24 |  0.05% |  0.01% |  0.04% | 24064
  12994 | Thorbia's Gauntlets                |  23 |  0.02% |  0.06% |  0.04% | 24063
   1206 | Moss Agate                         |  25 |  0.28% |  0.24% |  0.04% | Direct
   4713 | Silver-thread Cloak                |  26 |  0.04% |  0.01% |  0.03% | 24066
   6604 | Dervish Cape                       |  26 |  0.04% |  0.01% |  0.03% | 24066
   9803 | Superior Bracers                   |  26 |  0.04% |  0.01% |  0.03% | 24066
   6567 | Shimmering Armor                   |  25 |  0.05% |  0.01% |  0.03% | 24064
   4707 | Lambent Scale Girdle               |  26 |  0.04% |  0.01% |  0.03% | 24066
  15212 | Fighter Broadsword                 |  27 |  0.04% |  0.01% |  0.03% | 24066
   6573 | Defender Boots                     |  23 |  0.05% |  0.02% |  0.03% | 24062
   6569 | Shimmering Robe                    |  25 |  0.04% |  0.01% |  0.03% | 24064
  12054 | Demon Band                         |  24 |  0.04% |  0.01% |  0.03% | 24064
   3056 | Forest Leather Pants               |  26 |  0.03% |  0.01% |  0.03% | 24066
   4999 | Azora's Will                       |  27 |  0.03% |  0.01% |  0.03% | 24066
   6394 | Silver-thread Boots                |  27 |  0.03% |  0.01% |  0.03% | 24066
   9795 | Ivycloth Gloves                    |  26 |  0.03% |  0.01% |  0.03% | 24066
  15927 | Bright Sphere                      |  27 |  0.03% |  0.01% |  0.03% | 24066
   4998 | Blood Ring                         |  24 |  0.04% |  0.01% |  0.03% | 24064
   1801 | Rawhide Shoulderpads               |  25 |  0.16% |  0.13% |  0.03% | 24059
   6600 | Dervish Belt                       |  27 |  0.03% |  0.01% |  0.03% | 24066
   9796 | Ivycloth Mantle                    |  27 |  0.03% |  0.01% |  0.03% | 24066
   3198 | Battering Hammer                   |  23 |  0.04% |  0.02% |  0.02% | 24062
   6382 | Forest Leather Belt                |  23 |  0.04% |  0.02% |  0.02% | 24062
   6602 | Dervish Bracers                    |  27 |  0.03% |  0.01% |  0.02% | 24066
  15241 | Battle Knife                       |  26 |  0.03% |  0.01% |  0.02% | 24066
   6579 | Defender Spaulders                 |  24 |  0.06% |  0.03% |  0.02% | Direct
   6580 | Defender Tunic                     |  23 |  0.04% |  0.02% |  0.02% | 24062
   4632 | Ornate Bronze Lockbox              |  20 |  0.05% |  0.03% |  0.02% | Direct
  11994 | Coral Band                         |  25 |  0.03% |  0.01% |  0.02% | 24064
   3049 | Lambent Scale Breastplate          |  27 |  0.03% |  0.01% |  0.02% | 24066
   3656 | Lambent Scale Shield               |  27 |  0.03% |  0.01% |  0.02% | 24066
   5001 | Heart Ring                         |  27 |  0.03% |  0.01% |  0.02% | 24066
   8183 | Precision Bow                      |  27 |  0.03% |  0.01% |  0.02% | 24066
  11983 | Chrome Ring                        |  26 |  0.03% |  0.01% |  0.02% | 24066
   3647 | Bright Bracers                     |  23 |  0.03% |  0.02% |  0.02% | 24062
   3394 | Recipe: Potion of Curing           |  24 |  0.00% |  0.02% |  0.02% | Direct
   4346 | Pattern: Heavy Woolen Cloak        |  20 |  0.00% |  0.02% |  0.02% | Direct
   4350 | Pattern: Spider Silk Slippers      |  28 |  0.00% |  0.02% |  0.02% | Direct
   4412 | Schematic: Moonsight Rifle         |  29 |  0.00% |  0.02% |  0.02% | Direct
   5543 | Plans: Iridescent Hammer           |  28 |  0.00% |  0.02% |  0.02% | Direct
   6211 | Recipe: Elixir of Ogre's Strength  |  30 |  0.00% |  0.02% |  0.02% | Direct
   6347 | Formula: Enchant Bracer - Minor Str|  19 |  0.00% |  0.02% |  0.02% | Direct
   6390 | Pattern: Stylish Blue Shirt        |  24 |  0.00% |  0.02% |  0.02% | Direct
   6454 | Manual: Strong Anti-Venom          |  26 |  0.00% |  0.02% |  0.02% | Direct
   7091 | Pattern: Truefaith Gloves          |  30 |  0.00% |  0.02% |  0.02% | Direct
   7092 | Pattern: Hands of Darkness         |  29 |  0.00% |  0.02% |  0.02% | Direct
  10424 | Plans: Silvered Bronze Leggings    |  31 |  0.00% |  0.02% |  0.02% | Direct
  11098 | Formula: Enchant Cloak - Lesser Sha|  27 |  0.00% |  0.02% |  0.02% | Direct
   2059 | Sentry Cloak                       |  24 |  0.02% |  0.01% |  0.02% | 24065
   3047 | Lambent Scale Gloves               |  27 |  0.02% |  0.01% |  0.02% | 24066
   4715 | Emblazoned Cloak                   |  27 |  0.02% |  0.01% |  0.02% | 24066
   9806 | Superior Gloves                    |  27 |  0.02% |  0.01% |  0.02% | 24066
   9807 | Superior Shoulders                 |  27 |  0.02% |  0.01% |  0.02% | 24066
   9817 | Fortified Spaulders                |  26 |  0.02% |  0.01% |  0.02% | 24066
   3039 | Short Ash Bow                      |  23 |  0.03% |  0.02% |  0.01% | 24062
   3065 | Bright Boots                       |  23 |  0.03% |  0.02% |  0.01% | 24062
   6572 | Defender Shield                    |  23 |  0.03% |  0.02% |  0.01% | 24062
  15912 | Buccaneer's Orb                    |  23 |  0.03% |  0.02% |  0.01% | 24062
   2409 | Pattern: Dark Leather Tunic        |  20 |  0.01% |  0.02% |  0.01% | Direct
   3612 | Plans: Green Iron Gauntlets        |  30 |  0.01% |  0.02% |  0.01% | Direct
   4292 | Pattern: Green Woolen Bag          |  19 |  0.01% |  0.02% |  0.01% | Direct
   4293 | Pattern: Hillman's Leather Vest    |  20 |  0.01% |  0.02% |  0.01% | Direct
   4296 | Pattern: Dark Leather Shoulders    |  28 |  0.01% |  0.02% |  0.01% | Direct
   4410 | Schematic: Shadow Goggles          |  24 |  0.01% |  0.02% |  0.01% | Direct
   5578 | Plans: Silvered Bronze Breastplate |  26 |  0.01% |  0.02% |  0.01% | Direct
   6716 | Schematic: EZ-Thro Dynamite        |  20 |  0.01% |  0.02% |  0.01% | Direct
   9816 | Fortified Shield                   |  25 |  0.03% |  0.01% |  0.01% | 24064
  11038 | Formula: Enchant 2H Weapon - Lesser|  22 |  0.01% |  0.02% |  0.01% | Direct
   2236 | Blackfang                          |  25 |  0.02% |  0.01% |  0.01% | 24065
  12997 | Redbeard Crest                     |  24 |  0.02% |  0.01% |  0.01% | 24065
   1712 | Scroll of Spirit II                |  25 |  0.35% |  0.36% |  0.01% | Direct
  11967 | Zircon Band                        |  23 |  0.00% |  0.02% |  0.01% | 24062
   3045 | Lambent Scale Boots                |  27 |  0.02% |  0.01% |  0.01% | 24066
   3055 | Forest Leather Chestpiece          |  26 |  0.02% |  0.01% |  0.01% | 24066
   4661 | Bright Mantle                      |  26 |  0.02% |  0.01% |  0.01% | 24066
   4714 | Silver-thread Sash                 |  27 |  0.02% |  0.01% |  0.01% | 24066
   6593 | Battleforge Cloak                  |  26 |  0.02% |  0.01% |  0.01% | 24066
   9804 | Superior Buckler                   |  26 |  0.02% |  0.01% |  0.01% | 24066
  11968 | Amber Hoop                         |  26 |  0.02% |  0.01% |  0.01% | 24066
   6588 | Scouting Spaulders                 |  23 |  0.01% |  0.02% |  0.01% | Direct
    804 | Large Blue Sack                    |  25 |  0.02% |  0.01% |  0.01% | Direct
   9782 | Bandit Jerkin                      |  23 |  0.03% |  0.02% |  0.01% | 24062
  13012 | Yorgen Bracers                     |  27 |  0.06% |  0.05% |  0.01% | 24067
   2881 | Plans: Runed Copper Breastplate    |  18 |  0.01% |  0.02% |  0.01% | Direct
   3393 | Recipe: Minor Magic Resistance Poti|  22 |  0.01% |  0.02% |  0.01% | Direct
   6344 | Formula: Enchant Bracer - Minor Spi|  17 |  0.01% |  0.02% |  0.01% | Direct
  11039 | Formula: Enchant Cloak - Minor Agil|  22 |  0.01% |  0.02% |  0.01% | Direct
   3201 | Barbarian War Axe                  |  28 |  0.02% |  0.01% |  0.01% | 24068
   3206 | Cavalier Two-hander                |  28 |  0.02% |  0.01% |  0.01% | 24068
   6612 | Sage's Boots                       |  28 |  0.02% |  0.01% |  0.01% | 24068
   6614 | Sage's Cloak                       |  28 |  0.02% |  0.01% |  0.01% | 24068
   1478 | Scroll of Protection II            |  25 |  0.33% |  0.34% |  0.01% | Direct
    790 | Forester's Axe                     |  23 |  0.03% |  0.02% |  0.01% | 24062
   6381 | Bright Cloak                       |  23 |  0.03% |  0.02% |  0.01% | 24062
   6393 | Silver-thread Gloves               |  28 |  0.00% |  0.01% |  0.01% | 24068
   6571 | Scouting Buckler                   |  22 |  0.03% |  0.02% |  0.01% | 24062
   6578 | Defender Leggings                  |  23 |  0.03% |  0.02% |  0.01% | 24062
   6595 | Battleforge Gauntlets              |  28 |  0.00% |  0.01% |  0.01% | 24068
   6596 | Battleforge Legguards              |  28 |  0.00% |  0.01% |  0.01% | 24068
   6598 | Dervish Buckler                    |  28 |  0.00% |  0.01% |  0.01% | 24068
   9809 | Superior Tunic                     |  28 |  0.00% |  0.01% |  0.01% | 24068
  11982 | Viridian Band                      |  23 |  0.03% |  0.02% |  0.01% | 24062
   3048 | Lambent Scale Legguards            |  26 |  0.01% |  0.01% |  0.01% | 24066
   4705 | Lambent Scale Pauldrons            |  27 |  0.01% |  0.01% |  0.01% | 24066
   6591 | Battleforge Wristguards            |  27 |  0.01% |  0.01% |  0.01% | 24066
   2601 | Pattern: Gray Woolen Robe          |  21 |  0.01% |  0.02% |  0.01% | Direct
   2883 | Plans: Deadly Bronze Poniard       |  25 |  0.01% |  0.02% |  0.01% | Direct
   4349 | Pattern: Phoenix Pants             |  25 |  0.01% |  0.02% |  0.01% | Direct
   4409 | Schematic: Small Seaforium Charge  |  20 |  0.01% |  0.02% |  0.01% | Direct
   7558 | Shimmering Stave                   |  25 |  0.02% |  0.01% |  0.01% | 24064
   6577 | Defender Gauntlets                 |  23 |  0.01% |  0.02% |  0.01% | 24062
   2194 | Diamond Hammer                     |  25 |  0.01% |  0.01% |  0.01% | 24065
  12998 | Magician's Mantle                  |  25 |  0.01% |  0.01% |  0.01% | 24065
   2819 | Cross Dagger                       |  28 |  0.02% |  0.01% |  0.01% | 24068
   6601 | Dervish Boots                      |  28 |  0.02% |  0.01% |  0.01% | 24068
   4542 | Moist Cornbread                    |  25 |  0.00% |  0.01% |  0.01% | Direct
   3069 | Bright Robe                        |  27 |  0.01% |  0.01% |  0.01% | 24066
   3212 | Lambent Scale Bracers              |  26 |  0.01% |  0.01% |  0.01% | 24066
   4711 | Glimmering Cloak                   |  28 |  0.01% |  0.01% |  0.01% | 24068
   6597 | Battleforge Shoulderguards         |  28 |  0.01% |  0.01% |  0.01% | 24068
   6605 | Dervish Gloves                     |  28 |  0.01% |  0.01% |  0.01% | 24068
   9797 | Ivycloth Pants                     |  28 |  0.01% |  0.01% |  0.01% | 24068
    857 | Large Red Sack                     |  25 |  0.03% |  0.02% |  0.01% | Direct
   2882 | Plans: Silvered Bronze Shoulders   |  25 |  0.01% |  0.02% |  0.01% | Direct
   4294 | Pattern: Hillman's Belt            |  24 |  0.01% |  0.02% |  0.01% | Direct
   4347 | Pattern: Reinforced Woolen Shoulder|  24 |  0.01% |  0.02% |  0.01% | Direct
   5575 | Large Green Sack                   |  25 |  0.01% |  0.02% |  0.01% | Direct
   5576 | Large Brown Sack                   |  25 |  0.01% |  0.02% |  0.01% | Direct
   5972 | Pattern: Fine Leather Pants        |  21 |  0.01% |  0.02% |  0.01% | Direct
   6044 | Plans: Iron Shield Spike           |  30 |  0.01% |  0.02% |  0.01% | Direct
   6375 | Formula: Enchant Bracer - Lesser Sp|  24 |  0.03% |  0.02% |  0.01% | Direct
  10316 | Pattern: Colorful Kilt             |  24 |  0.01% |  0.02% |  0.01% | Direct
  11081 | Formula: Enchant Shield - Lesser Pr|  22 |  0.01% |  0.02% |  0.01% | Direct
  14175 | Buccaneer's Vest                   |  23 |  0.01% |  0.02% |  0.00% | 24062
   1121 | Feet of the Lynx                   |  24 |  0.01% |  0.01% |  0.00% | 24065
   3021 | Ranger Bow                         |  25 |  0.01% |  0.01% |  0.00% | 24065
   6586 | Scouting Gloves                    |  23 |  0.02% |  0.02% |  0.00% | 24062
   9800 | Ivy Orb                            |  29 |  0.01% |  0.01% |  0.00% | 24068
   9808 | Superior Leggings                  |  28 |  0.01% |  0.01% |  0.00% | 24068
  14172 | Buccaneer's Robes                  |  23 |  0.02% |  0.02% |  0.00% | 24062
    890 | Twisted Chanter's Staff            |  24 |  0.00% |  0.01% |  0.00% | 24065
  12999 | Drakewing Bands                    |  25 |  0.00% |  0.01% |  0.00% | 24065
   2700 | Recipe: Succulent Pork Ribs        |  20 |  0.02% |  0.02% |  0.00% | Direct
   4348 | Pattern: Phoenix Gloves            |  25 |  0.02% |  0.02% |  0.00% | Direct
   6391 | Pattern: Stylish Green Shirt       |  24 |  0.02% |  0.02% |  0.00% | Direct
   2256 | Skeletal Club                      |  24 |  0.01% |  0.01% |  0.00% | 24065
  12989 | Gargoyle's Bite                    |  22 |  0.01% |  0.01% |  0.00% | 24065
   6383 | Forest Buckler                     |  24 |  0.01% |  0.01% |  0.00% | 24064
   4036 | Silver-thread Cuffs                |  27 |  0.01% |  0.01% |  0.00% | 24066
   6594 | Battleforge Girdle                 |  28 |  0.01% |  0.01% |  0.00% | 24068
   6608 | Bright Armor                       |  27 |  0.01% |  0.01% |  0.00% | 24066
   6613 | Sage's Bracers                     |  28 |  0.01% |  0.01% |  0.00% | 24068
--------------
247 common items found.

 Found in WH only:
   4064 | Emblazoned Buckler            |  30 |  0.01 | WH | --
   4297 | Pattern: Barbaric Gloves      |  30 |  0.01 | WH | --
   5373 | Lucky Charm                   |   1 |  0.01 | WH | --
  16882 | Battered Junkbox              |  20 |  0.03 | WH | --
--------------
4 WH-exclusive items found.

 Found in AC only:
    422 | Dwarven Mild                  |  25 |  0.01 | ACDB | Direct
    720 | Brawler Gloves                |  28 |  0.06 | ACDB | 24069
    774 | Malachite                     |   7 |  0.02 | ACDB | Direct
    785 | Mageroyal                     |  10 |  0.02 | ACDB | Direct
    789 | Stout Battlehammer            |  22 |  0.02 | ACDB | 24062
    818 | Tigerseye                     |  15 |  0.01 | ACDB | 24060
    858 | Lesser Healing Potion         |  13 |  0.04 | ACDB | Direct
    886 | Black Metal Shortsword        |  26 |  0.01 | ACDB | 24066
    897 | Madwolf Bracers               |  29 |  0.01 | ACDB | 24068
    911 | Ironwood Treebranch           |  25 |  0.01 | ACDB | 24064
    920 | Wicked Spiked Mace            |  25 |  0.01 | ACDB | 24064
    935 | Night Watch Shortsword        |  20 |  0.05 | ACDB | 24061
   1076 | Defias Renegade Ring          |  25 |  0.01 | ACDB | 24064
   1077 | Defias Mage Ring              |  26 |  0.01 | ACDB | 24066
   1218 | Heavy Gnoll War Club          |  21 |  0.01 | ACDB | 24060
   1220 | Lupine Axe                    |  20 |  0.01 | ACDB | 24060
   1296 | Blackrock Mace                |  21 |  0.01 | ACDB | 24060
   1299 | Lesser Belt of the Spire      |  22 |  0.02 | ACDB | 24062
   1300 | Lesser Staff of the Spire     |  20 |  0.01 | ACDB | 24060
   1351 | Fingerbone Bracers            |  28 |  0.01 | ACDB | 24068
   1406 | Pearl-encrusted Spear         |  21 |  0.01 | ACDB | 24064
   1448 | Blackrock Gauntlets           |  20 |  0.01 | ACDB | 24060
   1457 | Shadowhide Mace               |  22 |  0.02 | ACDB | 24062
   1458 | Shadowhide Maul               |  23 |  0.02 | ACDB | 24062
   1459 | Shadowhide Scalper            |  24 |  0.01 | ACDB | 24064
   1460 | Shadowhide Two-handed Sword   |  20 |  0.01 | ACDB | 24060
   1461 | Slayer's Battle Axe           |  25 |  0.01 | ACDB | 24064
   1462 | Ring of the Shadow            |  25 |  0.01 | ACDB | 24064
   1485 | Pitchfork                     |  25 |  0.13 | ACDB | 24059
   1529 | Jade                          |  35 |  0.02 | ACDB | Direct
   1934 | Stonemason Trousers           |  20 |  0.01 | ACDB | 24060
   2013 | Cryptbone Staff               |  26 |  0.01 | ACDB | 24066
   2015 | Black Metal War Axe           |  28 |  0.01 | ACDB | 24068
   2017 | Glowing Leather Bracers       |  28 |  0.01 | ACDB | 24068
   2021 | Green Carapace Shield         |  21 |  0.01 | ACDB | 24060
   2034 | Scholarly Robes               |  25 |  0.01 | ACDB | 24064
   2077 | Magician Staff                |  29 |  0.01 | ACDB | 24068
   2166 | Foreman's Leggings            |  20 |  0.01 | ACDB | 24060
   2167 | Foreman's Gloves              |  20 |  0.01 | ACDB | 24060
   2168 | Foreman's Boots               |  21 |  0.01 | ACDB | 24060
   2175 | Shadowhide Battle Axe         |  23 |  0.02 | ACDB | 24062
   2227 | Heavy Ogre War Axe            |  27 |  0.01 | ACDB | 24066
   2232 | Dark Runner Boots             |  25 |  0.01 | ACDB | 24064
   2233 | Shadow Weaver Leggings        |  27 |  0.01 | ACDB | 24066
   2449 | Earthroot                     |  10 |  0.02 | ACDB | Direct
   2450 | Briarthorn                    |  15 |  0.02 | ACDB | Direct
   2452 | Swiftthistle                  |  15 |  0.02 | ACDB | Direct
   2453 | Bruiseweed                    |  20 |  0.02 | ACDB | Direct
   2455 | Minor Mana Potion             |  15 |  0.02 | ACDB | Direct
   2566 | Sacrificial Robes             |  27 |  0.01 | ACDB | 24066
   2835 | Rough Stone                   |   5 |  0.22 | ACDB | Direct
   2836 | Coarse Stone                  |  15 |  0.26 | ACDB | Direct
   2879 | Antipodean Rod                |  22 |  0.06 | ACDB | 24063
   2981 | Seer's Robe                   |  21 |  0.01 | ACDB | 24060
   2982 | Seer's Pants                  |  20 |  0.01 | ACDB | 24060
   2985 | Inscribed Leather Breastplate |  21 |  0.01 | ACDB | 24060
   2986 | Inscribed Leather Pants       |  20 |  0.01 | ACDB | 24060
   2989 | Burnished Tunic               |  21 |  0.01 | ACDB | 24060
   2990 | Burnished Leggings            |  21 |  0.01 | ACDB | 24060
   2991 | Burnished Boots               |  21 |  0.01 | ACDB | 24060
   2992 | Burnished Gloves              |  20 |  0.01 | ACDB | 24060
   2996 | Bolt of Linen Cloth           |  10 |  0.02 | ACDB | Direct
   2997 | Bolt of Woolen Cloth          |  25 |  0.02 | ACDB | Direct
   3018 | Hide of Lupos                 |  23 |  0.02 | ACDB | 24062
   3053 | Humbert's Chestpiece          |  28 |  0.01 | ACDB | 24068
   3184 | Hook Dagger                   |  20 |  0.01 | ACDB | 24060
   3193 | Oak Mallet                    |  21 |  0.01 | ACDB | 24060
   3199 | Battle Slayer                 |  22 |  0.02 | ACDB | 24062
   3203 | Dense Triangle Mace           |  28 |  0.06 | ACDB | 24069
   3204 | Deepwood Bracers              |  26 |  0.01 | ACDB | 24066
   3227 | Nightbane Staff               |  23 |  0.02 | ACDB | 24062
   3355 | Wild Steelbloom               |  22 |  0.02 | ACDB | Direct
   3356 | Kingsblood                    |  24 |  0.02 | ACDB | Direct
   3396 | Recipe: Elixir of Lesser Agili|  28 |  0.02 | ACDB | Direct
   3429 | Guardsman Belt                |  24 |  0.01 | ACDB | 24064
   3569 | Vicar's Robe                  |  26 |  0.01 | ACDB | 24066
   3608 | Plans: Mighty Iron Hammer     |  29 |  0.02 | ACDB | Direct
   3611 | Plans: Green Iron Boots       |  29 |  0.02 | ACDB | Direct
   3655 | Burnished Shield              |  21 |  0.01 | ACDB | 24060
   4049 | Emblazoned Bracers            |  28 |  0.01 | ACDB | 24068
   4345 | Pattern: Red Woolen Boots     |  19 |  0.02 | ACDB | Direct
   4538 | Snapvine Watermelon           |  25 |  0.04 | ACDB | Direct
   4568 | Grunt Axe                     |  21 |  0.01 | ACDB | 24060
   4576 | Light Bow                     |  21 |  0.01 | ACDB | 24060
   4593 | Bristle Whisker Catfish       |  25 |  0.02 | ACDB | Direct
   4606 | Spongy Morel                  |  25 |  0.02 | ACDB | Direct
   4697 | Burnished Girdle              |  20 |  0.01 | ACDB | 24060
