 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   6541 | Willow Gloves                      |  16 |  0.18% |  0.01% |  0.16% | 24077
   2976 | Hunting Gloves                     |  15 |  0.16% |  0.02% |  0.14% | 24076
   9757 | Gypsy Tunic                        |  15 |  0.15% |  0.02% |  0.14% | 24076
   6556 | Bard's Bracers                     |  15 |  0.15% |  0.02% |  0.13% | 24076
   9756 | Gypsy Trousers                     |  14 |  0.15% |  0.02% |  0.13% | 24076
  15268 | Twin-bladed Axe                    |  16 |  0.14% |  0.01% |  0.13% | 24077
   4567 | Merc Sword                         |  16 |  0.14% |  0.01% |  0.12% | 24077
   3013 | Scroll of Protection               |  10 |  0.42% |  0.54% |  0.12% | Direct
   2974 | Hunting Pants                      |  16 |  0.12% |  0.01% |  0.11% | 24077
   9763 | Cadet Leggings                     |  14 |  0.13% |  0.02% |  0.11% | 24076
   2978 | Veteran Leggings                   |  15 |  0.13% |  0.02% |  0.11% | 24076
   9765 | Cadet Vest                         |  15 |  0.12% |  0.02% |  0.11% | 24076
  15933 | Simple Branch                      |  15 |  0.12% |  0.02% |  0.10% | 24076
   3652 | Hunting Buckler                    |  14 |  0.12% |  0.02% |  0.10% | 24076
   3207 | Hunting Bracers                    |  14 |  0.22% |  0.12% |  0.09% | Direct
   6539 | Willow Belt                        |  16 |  0.11% |  0.01% |  0.09% | 24077
    818 | Tigerseye                          |  15 |  0.75% |  0.66% |  0.09% | Direct
   2970 | Spellbinder Pants                  |  16 |  0.10% |  0.01% |  0.09% | 24077
   3651 | Veteran Shield                     |  15 |  0.11% |  0.02% |  0.09% | 24076
   2980 | Veteran Gloves                     |  15 |  0.11% |  0.02% |  0.09% | 24076
   1181 | Scroll of Spirit                   |  10 |  0.43% |  0.52% |  0.09% | Direct
    774 | Malachite                          |   7 |  0.27% |  0.18% |  0.08% | 24075
   6557 | Bard's Boots                       |  16 |  0.10% |  0.01% |  0.08% | 24077
   6550 | Soldier's Wristguards              |  15 |  0.10% |  0.02% |  0.08% | 24076
   9786 | Raider's Cloak                     |  16 |  0.10% |  0.01% |  0.08% | 24077
   2972 | Spellbinder Gloves                 |  14 |  0.17% |  0.09% |  0.08% | Direct
   9746 | Simple Gloves                      |  13 |  0.11% |  0.03% |  0.08% | Direct
   4571 | War Knife                          |  17 |  0.09% |  0.01% |  0.07% | 24077
   9749 | Simple Blouse                      |  15 |  0.09% |  0.02% |  0.07% | 24076
   4701 | Inscribed Cloak                    |  16 |  0.09% |  0.01% |  0.07% | 24077
   3643 | Spellbinder Bracers                |  14 |  0.17% |  0.10% |  0.07% | Direct
   2079 | Sergeant's Warhammer               |  17 |  0.09% |  0.01% |  0.07% | 24077
   2977 | Veteran Armor                      |  16 |  0.08% |  0.01% |  0.07% | 24077
    955 | Scroll of Intellect                |  15 |  0.30% |  0.36% |  0.06% | Direct
  15210 | Raider Shortsword                  |  16 |  0.08% |  0.01% |  0.06% | 24077
   2979 | Veteran Boots                      |  14 |  0.16% |  0.10% |  0.06% | Direct
   5212 | Blazing Wand                       |  17 |  0.08% |  0.01% |  0.06% | 24077
   9764 | Cadet Shield                       |  13 |  0.10% |  0.04% |  0.06% | 24075
   6548 | Soldier's Girdle                   |  16 |  0.07% |  0.01% |  0.06% | 24077
   1180 | Scroll of Stamina                  |  15 |  0.28% |  0.34% |  0.06% | Direct
   6379 | Inscribed Leather Belt             |  17 |  0.07% |  0.01% |  0.06% | 24077
   2975 | Hunting Boots                      |  14 |  0.14% |  0.09% |  0.06% | Direct
   6378 | Seer's Cape                        |  17 |  0.07% |  0.01% |  0.06% | 24077
   4577 | Compact Shotgun                    |  13 |  0.09% |  0.04% |  0.06% | 24075
   6551 | Soldier's Boots                    |  17 |  0.07% |  0.01% |  0.05% | 24077
   4564 | Spiked Club                        |  13 |  0.09% |  0.04% |  0.05% | 24075
   9748 | Simple Robe                        |  15 |  0.07% |  0.02% |  0.05% | 24076
   2983 | Seer's Boots                       |  17 |  0.06% |  0.01% |  0.05% | 24077
   2698 | Recipe: Cooked Crab Claw           |  15 |  0.13% |  0.18% |  0.05% | Direct
   6554 | Bard's Gloves                      |  17 |  0.06% |  0.01% |  0.04% | 24077
   3205 | Inscribed Leather Bracers          |  17 |  0.06% |  0.01% |  0.04% | 24077
   4566 | Sturdy Quarterstaff                |  13 |  0.08% |  0.04% |  0.04% | 24075
   6549 | Soldier's Cloak                    |  14 |  0.12% |  0.16% |  0.04% | Direct
   2973 | Hunting Tunic                      |  17 |  0.05% |  0.01% |  0.04% | 24077
   3645 | Seer's Cuffs                       |  17 |  0.05% |  0.01% |  0.04% | 24077
   6266 | Disciple's Vest                    |  13 |  0.07% |  0.04% |  0.03% | 24075
   6268 | Pioneer Tunic                      |  13 |  0.07% |  0.04% |  0.03% | 24075
   4678 | Veteran Girdle                     |  14 |  0.12% |  0.08% |  0.03% | Direct
   4684 | Spellbinder Belt                   |  13 |  0.07% |  0.03% |  0.03% | Direct
   2971 | Spellbinder Boots                  |  14 |  0.16% |  0.13% |  0.03% | Direct
   4683 | Spellbinder Cloak                  |  13 |  0.06% |  0.03% |  0.03% | Direct
   9755 | Gypsy Gloves                       |  13 |  0.07% |  0.04% |  0.03% | Direct
   6546 | Soldier's Leggings                 |  17 |  0.04% |  0.01% |  0.03% | 24077
   6555 | Bard's Cloak                       |  14 |  0.15% |  0.18% |  0.03% | Direct
   6560 | Soldier's Shield                   |  17 |  0.04% |  0.01% |  0.03% | 24077
  15926 | Spellbinder Orb                    |  17 |  0.04% |  0.01% |  0.02% | 24077
   6342 | Formula: Enchant Chest - Minor Mana|  12 |  0.02% |  0.04% |  0.02% | Direct
   6545 | Soldier's Armor                    |  18 |  0.04% |  0.01% |  0.02% | 24078
   2657 | Red Leather Bag                    |  15 |  0.03% |  0.01% |  0.02% | Direct
   9779 | Bandit Cloak                       |  18 |  0.04% |  0.01% |  0.02% | 24078
   5573 | Green Leather Bag                  |  15 |  0.03% |  0.01% |  0.02% | Direct
   6528 | Spellbinder Robe                   |  17 |  0.04% |  0.01% |  0.02% | 24077
   6547 | Soldier's Gauntlets                |  17 |  0.04% |  0.01% |  0.02% | 24077
   6553 | Bard's Trousers                    |  18 |  0.03% |  0.01% |  0.02% | 24078
   4689 | Hunting Cloak                      |  13 |  0.06% |  0.04% |  0.02% | Direct
    856 | Blue Leather Bag                   |  15 |  0.03% |  0.01% |  0.02% | Direct
   2969 | Spellbinder Vest                   |  17 |  0.03% |  0.01% |  0.02% | 24077
   2987 | Inscribed Leather Boots            |  18 |  0.03% |  0.01% |  0.02% | 24078
   6540 | Willow Pants                       |  18 |  0.03% |  0.01% |  0.02% | 24078
   6559 | Bard's Buckler                     |  16 |  0.03% |  0.01% |  0.02% | 24077
   4346 | Pattern: Heavy Woolen Cloak        |  20 |  0.00% |  0.02% |  0.02% | Direct
   9785 | Raider's Bracers                   |  17 |  0.03% |  0.01% |  0.02% | 24077
   6344 | Formula: Enchant Bracer - Minor Spi|  17 |  0.00% |  0.02% |  0.02% | Direct
   3195 | Barbaric Battle Axe                |  18 |  0.03% |  0.01% |  0.02% | 24078
   4690 | Hunting Belt                       |  13 |  0.05% |  0.04% |  0.01% | Direct
   4345 | Pattern: Red Woolen Boots          |  19 |  0.01% |  0.02% |  0.01% | Direct
   4409 | Schematic: Small Seaforium Charge  |  20 |  0.01% |  0.02% |  0.01% | Direct
   6347 | Formula: Enchant Bracer - Minor Str|  19 |  0.01% |  0.02% |  0.01% | Direct
   2598 | Pattern: Red Linen Robe            |  10 |  0.05% |  0.04% |  0.01% | Direct
   9762 | Cadet Gauntlets                    |  13 |  0.03% |  0.02% |  0.01% | Direct
   2409 | Pattern: Dark Leather Tunic        |  20 |  0.01% |  0.02% |  0.01% | Direct
   2881 | Plans: Runed Copper Breastplate    |  18 |  0.01% |  0.02% |  0.01% | Direct
   4293 | Pattern: Hillman's Leather Vest    |  20 |  0.01% |  0.02% |  0.01% | Direct
   2078 | Northern Shortsword                |  18 |  0.03% |  0.01% |  0.01% | 24078
   4699 | Seer's Belt                        |  18 |  0.03% |  0.01% |  0.01% | 24078
   3213 | Veteran Bracers                    |  13 |  0.03% |  0.02% |  0.01% | Direct
   6348 | Formula: Enchant Weapon - Minor Bea|  20 |  0.01% |  0.02% |  0.01% | Direct
   6512 | Disciple's Robe                    |  13 |  0.03% |  0.04% |  0.01% | 24075
   6380 | Inscribed Buckler                  |  18 |  0.02% |  0.01% |  0.01% | 24078
   2406 | Pattern: Fine Leather Boots        |  15 |  0.01% |  0.02% |  0.01% | Direct
   2408 | Pattern: Fine Leather Gloves       |  15 |  0.03% |  0.02% |  0.01% | Direct
   6716 | Schematic: EZ-Thro Dynamite        |  20 |  0.01% |  0.02% |  0.01% | Direct
   2984 | Seer's Gloves                      |  18 |  0.02% |  0.01% |  0.01% | 24078
   4695 | Burnished Cloak                    |  18 |  0.02% |  0.01% |  0.01% | 24078
   3609 | Plans: Copper Chain Vest           |  10 |  0.03% |  0.04% |  0.01% | Direct
   2553 | Recipe: Elixir of Minor Agility    |  12 |  0.03% |  0.02% |  0.01% | Direct
   9759 | Cadet Boots                        |  13 |  0.04% |  0.04% |  0.01% | Direct
   3196 | Edged Bastard Sword                |  18 |  0.02% |  0.01% |  0.01% | 24078
   2555 | Recipe: Swiftness Potion           |  15 |  0.03% |  0.02% |  0.01% | Direct
   5574 | White Leather Bag                  |  15 |  0.02% |  0.02% |  0.01% | Direct
   6336 | Infantry Tunic                     |  13 |  0.04% |  0.04% |  0.01% | 24075
   3610 | Plans: Gemmed Copper Gauntlets     |  15 |  0.02% |  0.02% |  0.00% | Direct
   2407 | Pattern: White Leather Jerkin      |  13 |  0.02% |  0.02% |  0.00% | Direct
   9788 | Raider's Belt                      |  18 |  0.02% |  0.01% |  0.00% | 24078
   5368 | Empty Wallet                       |   1 |  0.00% |  0.01% |  0.00% | Direct
   4408 | Schematic: Mechanical Squirrel     |  15 |  0.02% |  0.02% |  0.00% | Direct
   6271 | Pattern: Red Linen Vest            |  12 |  0.02% |  0.02% |  0.00% | Direct
--------------
169 common items found.

 Found in WH only:
   8181 | Hunting Rifle                 |   9 |  0.00 | WH | --
  21524 | Red Winter Hat                |   1 |  0.00 | WH | --
  21525 | Green Winter Hat              |   1 |  0.00 | WH | --
--------------
3 WH-exclusive items found.

 Found in AC only:
    118 | Minor Healing Potion          |   5 |  0.00 | ACDB | Direct
    727 | Notched Shortsword            |  10 |  0.04 | ACDB | 24074
    765 | Silverleaf                    |   5 |  0.02 | ACDB | Direct
    785 | Mageroyal                     |  10 |  0.02 | ACDB | Direct
    826 | Brutish Riverpaw Axe          |  15 |  0.02 | ACDB | 24076
    827 | Wicked Blackjack              |  17 |  0.01 | ACDB | 24077
    899 | Venom Web Fang                |  19 |  0.01 | ACDB | 24078
    911 | Ironwood Treebranch           |  25 |  0.01 | ACDB | 24064
    920 | Wicked Spiked Mace            |  25 |  0.01 | ACDB | 24064
   1076 | Defias Renegade Ring          |  25 |  0.01 | ACDB | 24064
   1211 | Gnoll War Harness             |  15 |  0.02 | ACDB | 24076
   1214 | Gnoll Punisher                |  17 |  0.01 | ACDB | 24077
   1219 | Redridge Machete              |  16 |  0.01 | ACDB | 24077
   1287 | Giant Tarantula Fang          |  15 |  0.02 | ACDB | 24076
   1391 | Riverpaw Mystic Staff         |  18 |  0.01 | ACDB | 24078
   1394 | Driftwood Club                |  15 |  0.02 | ACDB | 24076
   1405 | Foamspittle Staff             |  17 |  0.01 | ACDB | 24077
   1406 | Pearl-encrusted Spear         |  21 |  0.01 | ACDB | 24064
   1440 | Gnoll Skull Basher            |  19 |  0.01 | ACDB | 24078
   1446 | Blackrock Boots               |  19 |  0.01 | ACDB | 24078
   1455 | Blackrock Champion's Axe      |  24 |  0.01 | ACDB | 24064
   1459 | Shadowhide Scalper            |  24 |  0.01 | ACDB | 24064
   1461 | Slayer's Battle Axe           |  25 |  0.01 | ACDB | 24064
   1462 | Ring of the Shadow            |  25 |  0.01 | ACDB | 24064
   1469 | Scimitar of Atun              |  19 |  0.01 | ACDB | 24078
   1473 | Riverside Staff               |  19 |  0.01 | ACDB | 24078
   1705 | Lesser Moonstone              |  30 |  0.02 | ACDB | Direct
   1925 | Defias Rapier                 |  16 |  0.01 | ACDB | 24077
   1926 | Weighted Sap                  |  15 |  0.02 | ACDB | 24076
   1927 | Deadmines Cleaver             |  15 |  0.02 | ACDB | 24076
   1928 | Defias Mage Staff             |  16 |  0.01 | ACDB | 24077
   1929 | Silk-threaded Trousers        |  18 |  0.01 | ACDB | 24078
   1930 | Stonemason Cloak              |  18 |  0.01 | ACDB | 24078
   1933 | Staff of Conjuring            |  15 |  0.02 | ACDB | 24076
   1936 | Goblin Screwdriver            |  18 |  0.01 | ACDB | 24078
   1943 | Goblin Mail Leggings          |  19 |  0.01 | ACDB | 24078
   1944 | Metalworking Gloves           |  18 |  0.01 | ACDB | 24078
   1945 | Woodworking Gloves            |  18 |  0.01 | ACDB | 24078
   1951 | Blackwater Cutlass            |  19 |  0.01 | ACDB | 24078
   1958 | Petrified Shinbone            |  17 |  0.01 | ACDB | 24077
   1959 | Cold Iron Pick                |  17 |  0.01 | ACDB | 24077
   2020 | Hollowfang Blade              |  18 |  0.01 | ACDB | 24078
   2034 | Scholarly Robes               |  25 |  0.01 | ACDB | 24064
   2075 | Priest's Mace                 |  12 |  0.04 | ACDB | 24075
   2088 | Long Crawler Limb             |  15 |  0.02 | ACDB | 24076
   2140 | Carving Knife                 |  11 |  0.04 | ACDB | 24074
   2232 | Dark Runner Boots             |  25 |  0.01 | ACDB | 24064
   2287 | Haunch of Meat                |  15 |  0.02 | ACDB | Direct
   2447 | Peacebloom                    |   5 |  0.02 | ACDB | Direct
   2449 | Earthroot                     |  10 |  0.02 | ACDB | Direct
   2450 | Briarthorn                    |  15 |  0.02 | ACDB | Direct
   2452 | Swiftthistle                  |  15 |  0.02 | ACDB | Direct
   2453 | Bruiseweed                    |  20 |  0.02 | ACDB | Direct
   2835 | Rough Stone                   |   5 |  0.04 | ACDB | Direct
   2836 | Coarse Stone                  |  15 |  0.02 | ACDB | Direct
   2957 | Journeyman's Vest             |  11 |  0.04 | ACDB | 24074
   2958 | Journeyman's Pants            |  10 |  0.04 | ACDB | 24074
   2961 | Burnt Leather Vest            |  11 |  0.04 | ACDB | 24074
   2962 | Burnt Leather Breeches        |  10 |  0.04 | ACDB | 24074
   2965 | Warrior's Tunic               |  11 |  0.04 | ACDB | 24074
   2966 | Warrior's Pants               |  10 |  0.04 | ACDB | 24074
   2988 | Inscribed Leather Gloves      |  19 |  0.01 | ACDB | 24078
   2996 | Bolt of Linen Cloth           |  10 |  0.02 | ACDB | Direct
   3040 | Hunter's Muzzle Loader        |  19 |  0.01 | ACDB | 24078
   3057 | Forest Leather Boots          |  24 |  0.01 | ACDB | 24064
   3058 | Forest Leather Gloves         |  25 |  0.01 | ACDB | 24064
   3066 | Bright Gloves                 |  24 |  0.01 | ACDB | 24064
   3192 | Short Bastard Sword           |  12 |  0.04 | ACDB | 24075
   3202 | Forest Leather Bracers        |  24 |  0.01 | ACDB | 24064
   3211 | Burnished Bracers             |  19 |  0.01 | ACDB | 24078
   3282 | Battle Chain Pants            |  12 |  0.04 | ACDB | 24075
   3283 | Battle Chain Tunic            |  13 |  0.04 | ACDB | 24075
   3287 | Tribal Pants                  |  12 |  0.04 | ACDB | 24075
   3288 | Tribal Vest                   |  13 |  0.04 | ACDB | 24075
   3291 | Ancestral Woollies            |  13 |  0.04 | ACDB | 24075
   3292 | Ancestral Tunic               |  13 |  0.04 | ACDB | 24075
   3302 | Brackwater Boots              |  15 |  0.02 | ACDB | 24076
   3305 | Brackwater Leggings           |  16 |  0.01 | ACDB | 24077
   3306 | Brackwater Vest               |  18 |  0.01 | ACDB | 24078
   3307 | Barbaric Cloth Boots          |  15 |  0.02 | ACDB | 24076
   3308 | Barbaric Cloth Gloves         |  15 |  0.02 | ACDB | 24076
   3309 | Barbaric Loincloth            |  16 |  0.01 | ACDB | 24077
   3310 | Barbaric Cloth Vest           |  18 |  0.01 | ACDB | 24078
   3313 | Ceremonial Leather Harness    |  18 |  0.01 | ACDB | 24078
   3314 | Ceremonial Leather Gloves     |  15 |  0.02 | ACDB | 24076
   3315 | Ceremonial Leather Loincloth  |  17 |  0.01 | ACDB | 24077
   3356 | Kingsblood                    |  24 |  0.02 | ACDB | Direct
   3429 | Guardsman Belt                |  24 |  0.01 | ACDB | 24064
   3653 | Ceremonial Buckler            |  15 |  0.02 | ACDB | 24076
   3654 | Brackwater Shield             |  14 |  0.02 | ACDB | 24076
   3740 | Decapitating Sword            |  24 |  0.01 | ACDB | 24064
   4290 | Dust Bowl                     |  18 |  0.01 | ACDB | 24078
   4292 | Pattern: Green Woolen Bag     |  19 |  0.02 | ACDB | Direct
   4359 | Handful of Copper Bolts       |   8 |  0.02 | ACDB | Direct
   4361 | Copper Tube                   |  10 |  0.02 | ACDB | Direct
   4363 | Copper Modulator              |  13 |  0.02 | ACDB | Direct
   4364 | Coarse Blasting Powder        |  15 |  0.02 | ACDB | Direct
   4405 | Crude Scope                   |  12 |  0.02 | ACDB | Direct
   4537 | Tel'Abim Banana               |  15 |  0.02 | ACDB | Direct
   4541 | Freshly Baked Bread           |  15 |  0.01 | ACDB | Direct
   4561 | Scalping Tomahawk             |  11 |  0.04 | ACDB | 24074
   4562 | Severing Axe                  |  10 |  0.04 | ACDB | 24074
   4575 | Medicine Staff                |  19 |  0.01 | ACDB | 24078
   4592 | Longjaw Mud Snapper           |  15 |  0.02 | ACDB | Direct
   4605 | Red-speckled Mushroom         |  15 |  0.02 | ACDB | Direct
   4676 | Skeletal Gauntlets            |  17 |  0.01 | ACDB | 24077
   4677 | Veteran Cloak                 |  12 |  0.02 | ACDB | Direct
   4706 | Lambent Scale Cloak           |  24 |  0.01 | ACDB | 24064
   4708 | Bright Belt                   |  24 |  0.01 | ACDB | 24064
   4709 | Forest Leather Mantle         |  25 |  0.01 | ACDB | 24064
   4767 | Coppercloth Gloves            |  15 |  0.02 | ACDB | 24076
   4768 | Adept's Gloves                |  15 |  0.02 | ACDB | 24076
   4771 | Harvest Cloak                 |  15 |  0.02 | ACDB | 24076
   4998 | Blood Ring                    |  24 |  0.01 | ACDB | 24064
   5069 | Fire Wand                     |  12 |  0.04 | ACDB | 24075
   6267 | Disciple's Pants              |  12 |  0.04 | ACDB | 24075
   6269 | Pioneer Trousers              |  12 |  0.04 | ACDB | 24075
   6337 | Infantry Leggings             |  12 |  0.04 | ACDB | 24075
   6383 | Forest Buckler                |  24 |  0.01 | ACDB | 24064
   6510 | Infantry Gauntlets            |  11 |  0.02 | ACDB | Direct
   6511 | Journeyman's Robe             |  11 |  0.04 | ACDB | 24074
   6515 | Disciple's Gloves             |  11 |  0.02 | ACDB | Direct
   6527 | Ancestral Robe                |  13 |  0.04 | ACDB | 24075
   6531 | Barbaric Cloth Robe           |  18 |  0.01 | ACDB | 24078
   6536 | Willow Vest                   |  19 |  0.01 | ACDB | 24078
   6538 | Willow Robe                   |  19 |  0.01 | ACDB | 24078
   6552 | Bard's Tunic                  |  19 |  0.01 | ACDB | 24078
   6567 | Shimmering Armor              |  25 |  0.01 | ACDB | 24064
   6568 | Shimmering Trousers           |  24 |  0.01 | ACDB | 24064
   6569 | Shimmering Robe               |  25 |  0.01 | ACDB | 24064
   6584 | Scouting Tunic                |  25 |  0.01 | ACDB | 24064
   6587 | Scouting Trousers             |  24 |  0.01 | ACDB | 24064
   7108 | Infantry Shield               |  11 |  0.04 | ACDB | 24074
   7109 | Pioneer Buckler               |   9 |  0.02 | ACDB | Direct
   7288 | Pattern: Rugged Leather Pants |  11 |  0.02 | ACDB | Direct
   7351 | Disciple's Boots              |  11 |  0.02 | ACDB | Direct
   7554 | Willow Branch                 |  19 |  0.01 | ACDB | 24078
   7558 | Shimmering Stave              |  25 |  0.01 | ACDB | 24064
   8178 | Training Sword                |  10 |  0.04 | ACDB | 24074
   8180 | Hunting Bow                   |  11 |  0.04 | ACDB | 24074
   9744 | Simple Bands                  |  12 |  0.02 | ACDB | Direct
   9751 | Gypsy Sandals                 |  12 |  0.02 | ACDB | Direct
   9753 | Gypsy Buckler                 |  12 |  0.04 | ACDB | 24075
   9760 | Cadet Bracers                 |  12 |  0.02 | ACDB | Direct
   9761 | Cadet Cloak                   |  11 |  0.02 | ACDB | Direct
   9771 | Greenweave Gloves             |  25 |  0.01 | ACDB | 24064
   9775 | Bandit Cinch                  |  19 |  0.01 | ACDB | 24078
   9777 | Bandit Bracers                |  19 |  0.01 | ACDB | 24078
   9784 | Raider's Boots                |  19 |  0.01 | ACDB | 24078
   9787 | Raider's Gauntlets            |  19 |  0.01 | ACDB | 24078
   9789 | Raider's Legguards            |  19 |  0.01 | ACDB | 24078
   9790 | Raider's Shield               |  19 |  0.01 | ACDB | 24078
   9792 | Ivycloth Boots                |  25 |  0.01 | ACDB | 24064
   9793 | Ivycloth Bracelets            |  25 |  0.01 | ACDB | 24064
   9794 | Ivycloth Cloak                |  25 |  0.01 | ACDB | 24064
   9801 | Superior Belt                 |  25 |  0.01 | ACDB | 24064
   9805 | Superior Cloak                |  24 |  0.01 | ACDB | 24064
   9810 | Fortified Boots               |  25 |  0.01 | ACDB | 24064
   9811 | Fortified Bracers             |  24 |  0.01 | ACDB | 24064
   9813 | Fortified Gauntlets           |  25 |  0.01 | ACDB | 24064
   9814 | Fortified Belt                |  24 |  0.01 | ACDB | 24064
   9815 | Fortified Leggings            |  25 |  0.01 | ACDB | 24064
   9816 | Fortified Shield              |  25 |  0.01 | ACDB | 24064
   9818 | Fortified Chain               |  25 |  0.01 | ACDB | 24064
  11994 | Coral Band                    |  25 |  0.01 | ACDB | 24064
  12007 | Prairie Ring                  |  25 |  0.01 | ACDB | 24064
  12054 | Demon Band                    |  24 |  0.01 | ACDB | 24064
  14025 | Mystic's Belt                 |  17 |  0.01 | ACDB | 24077
  14090 | Beaded Britches               |  11 |  0.04 | ACDB | 24074
  14091 | Beaded Robe                   |  11 |  0.04 | ACDB | 24074
  14094 | Beaded Wraps                  |  11 |  0.04 | ACDB | 24074
  14096 | Native Vest                   |  16 |  0.01 | ACDB | 24077
  14097 | Native Pants                  |  14 |  0.02 | ACDB | 24076
  14109 | Native Robe                   |  16 |  0.01 | ACDB | 24077
  14113 | Aboriginal Sash               |  15 |  0.02 | ACDB | 24076
  14114 | Aboriginal Footwraps          |  16 |  0.01 | ACDB | 24077
  14117 | Aboriginal Gloves             |  16 |  0.01 | ACDB | 24077
  14119 | Aboriginal Loincloth          |  17 |  0.01 | ACDB | 24077
  14122 | Ritual Bands                  |  18 |  0.01 | ACDB | 24078
  14123 | Ritual Cape                   |  17 |  0.01 | ACDB | 24077
  14127 | Ritual Shroud                 |  24 |  0.01 | ACDB | 24064
  14131 | Ritual Belt                   |  19 |  0.01 | ACDB | 24078
  14133 | Ritual Tunic                  |  24 |  0.01 | ACDB | 24064
  14160 | Pagan Bands                   |  19 |  0.01 | ACDB | 24078
  14161 | Pagan Cape                    |  18 |  0.01 | ACDB | 24078
  14165 | Pagan Britches                |  25 |  0.01 | ACDB | 24064
  14166 | Buccaneer's Bracers           |  19 |  0.01 | ACDB | 24078
