 Found in both:
Item ID | Item Name                          | iLvl| WH Drp | AC Drp |  Diff  | AC RLT
   2100 | Precisely Calibrated Boomstick     |  48 |  0.00% |  0.03% |  0.02% | 24083
   8123 | Heraldic Leggings                  |  49 |  0.03% |  0.01% |  0.02% | 24045
   9952 | Chieftain's Gloves                 |  49 |  0.03% |  0.01% |  0.02% | 24045
  10196 | Crusader's Gauntlets               |  52 |  0.03% |  0.01% |  0.02% | 24027
   3998 | Laminated Scale Shoulderpads       |  55 |  0.08% |  0.11% |  0.02% | 24024
   8753 | Smooth Leather Helmet              |  57 |  0.08% |  0.11% |  0.02% | 24024
   3946 | Twill Bracers                      |  54 |  0.13% |  0.11% |  0.02% | 24024
   2915 | Taran Icebreaker                   |  52 |  0.00% |  0.03% |  0.02% | 24085
   8128 | Myrmidon's Gauntlets               |  49 |  0.03% |  0.01% |  0.02% | 24045
   9948 | Chieftain's Boots                  |  49 |  0.03% |  0.01% |  0.02% | 24045
  10085 | Lord's Pauldrons                   |  52 |  0.03% |  0.01% |  0.02% | 24027
  10086 | Gothic Plate Armor                 |  49 |  0.03% |  0.01% |  0.02% | 24045
  11976 | Sardonyx Knuckle                   |  52 |  0.03% |  0.01% |  0.02% | 24027
  11733 | Libram of Constitution             |  50 |  0.06% |  0.03% |  0.02% | Direct
   2163 | Shadowblade                        |  53 |  0.00% |  0.03% |  0.02% | 24085
   2824 | Hurricane                          |  53 |  0.00% |  0.03% |  0.02% | 24085
  12691 | Plans: Wildthorn Mail              |  54 |  0.02% |  0.04% |  0.02% | Direct
  10067 | Righteous Waistguard               |  49 |  0.03% |  0.01% |  0.02% | 24045
  10069 | Righteous Bracers                  |  49 |  0.03% |  0.01% |  0.02% | 24045
  10127 | Revenant Bracers                   |  49 |  0.03% |  0.01% |  0.02% | 24045
  10200 | Crusader's Pauldrons               |  53 |  0.03% |  0.01% |  0.02% | 24027
  12055 | Stardust Band                      |  52 |  0.03% |  0.01% |  0.02% | 24027
   3970 | Smooth Leather Boots               |  54 |  0.08% |  0.11% |  0.02% | 24024
   8749 | Crochet Hat                        |  43 |  0.14% |  0.12% |  0.02% | 24036
  11734 | Libram of Tenacity                 |  50 |  0.06% |  0.04% |  0.02% | Direct
  11736 | Libram of Resilience               |  50 |  0.06% |  0.04% |  0.02% | Direct
   3943 | Crochet Vest                       |  43 |  0.14% |  0.12% |  0.02% | 24036
    942 | Freezing Band                      |  52 |  0.00% |  0.03% |  0.02% | 24085
   8315 | Alabaster Plate Girdle             |  52 |  0.03% |  0.01% |  0.02% | 24027
   9936 | Abjurer's Boots                    |  49 |  0.03% |  0.01% |  0.02% | 24045
  10071 | Righteous Cloak                    |  49 |  0.03% |  0.01% |  0.02% | 24045
   3996 | Laminated Scale Gloves             |  59 |  0.09% |  0.11% |  0.02% | 24024
   3914 | Journeyman's Backpack              |  45 |  0.08% |  0.06% |  0.02% | Direct
  10076 | Lord's Armguards                   |  49 |  0.03% |  0.01% |  0.02% | 24045
  10207 | Overlord's Crown                   |  49 |  0.03% |  0.01% |  0.02% | 24045
  14466 | Pattern: Frostweave Tunic          |  51 |  0.02% |  0.04% |  0.02% | Direct
  14551 | Edgemaster's Handguards            |  49 |  0.01% |  0.03% |  0.02% | 24083
  10108 | Wanderer's Cloak                   |  53 |  0.03% |  0.01% |  0.02% | 24027
   4001 | Overlinked Chain Boots             |  46 |  0.10% |  0.12% |  0.02% | 24036
    809 | Bloodrazor                         |  50 |  0.01% |  0.03% |  0.02% | 24084
   2291 | Kang the Decapitator               |  49 |  0.01% |  0.03% |  0.02% | 24083
   3947 | Twill Cloak                        |  52 |  0.12% |  0.11% |  0.02% | 24024
   3993 | Laminated Scale Boots              |  53 |  0.09% |  0.11% |  0.02% | 24024
   8129 | Myrmidon's Girdle                  |  49 |  0.03% |  0.01% |  0.02% | 24045
   9964 | Warmonger's Leggings               |  49 |  0.03% |  0.01% |  0.02% | 24045
   9965 | Warmonger's Pauldrons              |  49 |  0.03% |  0.01% |  0.02% | 24045
  10077 | Lord's Breastplate                 |  53 |  0.03% |  0.01% |  0.02% | 24027
  13488 | Recipe: Transmute Life to Earth    |  55 |  0.00% |  0.02% |  0.02% | Direct
  16051 | Schematic: Thorium Shells          |  57 |  0.00% |  0.02% |  0.02% | Direct
   1979 | Wall of the Dead                   |  50 |  0.01% |  0.03% |  0.02% | 24084
   3949 | Twill Pants                        |  59 |  0.12% |  0.11% |  0.02% | 24024
   3974 | Smooth Leather Pants               |  53 |  0.09% |  0.11% |  0.02% | 24024
   7976 | Plans: Mithril Shield Spike        |  43 |  0.00% |  0.02% |  0.02% | Direct
   8385 | Pattern: Turtle Scale Gloves       |  41 |  0.00% |  0.02% |  0.02% | Direct
   9950 | Chieftain's Breastplate            |  53 |  0.03% |  0.01% |  0.02% | 24027
  10093 | Revenant Deflector                 |  54 |  0.03% |  0.01% |  0.02% | 24029
  10302 | Pattern: Red Mageweave Pants       |  43 |  0.00% |  0.02% |  0.02% | Direct
  11226 | Formula: Enchant Gloves - Riding Sk|  50 |  0.00% |  0.02% |  0.02% | Direct
  11975 | Topaz Ring                         |  49 |  0.03% |  0.01% |  0.02% | 24045
  12697 | Plans: Radiant Boots               |  58 |  0.00% |  0.02% |  0.02% | Direct
  13489 | Recipe: Transmute Earth to Life    |  55 |  0.00% |  0.02% |  0.02% | Direct
  15757 | Pattern: Wicked Leather Pants      |  58 |  0.00% |  0.02% |  0.02% | Direct
   4004 | Overlinked Chain Gloves            |  47 |  0.10% |  0.12% |  0.02% | 24036
   8130 | Myrmidon's Greaves                 |  49 |  0.03% |  0.01% |  0.02% | 24045
   8387 | Pattern: Big Voodoo Mask           |  44 |  0.00% |  0.02% |  0.02% | Direct
   9944 | Abjurer's Crystal                  |  53 |  0.03% |  0.01% |  0.02% | 24027
  10608 | Schematic: Sniper Scope            |  48 |  0.00% |  0.02% |  0.02% | Direct
  12528 | The Judge's Gavel                  |  52 |  0.02% |  0.04% |  0.02% | Direct
  12693 | Plans: Thorium Boots               |  56 |  0.00% |  0.02% |  0.02% | Direct
  12704 | Plans: Thorium Leggings            |  60 |  0.00% |  0.02% |  0.02% | Direct
  14494 | Pattern: Brightcloth Pants         |  58 |  0.00% |  0.02% |  0.02% | Direct
  14496 | Pattern: Felcloth Hood             |  58 |  0.00% |  0.02% |  0.02% | Direct
  14498 | Pattern: Runecloth Headband        |  59 |  0.00% |  0.02% |  0.02% | Direct
  15217 | Widow Blade                        |  54 |  0.03% |  0.01% |  0.02% | 24029
  15743 | Pattern: Heavy Scorpid Belt        |  56 |  0.00% |  0.02% |  0.02% | Direct
  19264 | Seven of Warlords                  |   1 |  0.00% |  0.02% |  0.02% | Direct
   7989 | Plans: Mithril Spurs               |  47 |  0.04% |  0.02% |  0.02% | Direct
   3992 | Laminated Scale Belt               |  52 |  0.09% |  0.11% |  0.02% | 24024
   3997 | Laminated Scale Pants              |  56 |  0.09% |  0.11% |  0.02% | 24024
   8754 | Twill Cover                        |  56 |  0.12% |  0.11% |  0.02% | 24024
  10192 | Crusader's Boots                   |  53 |  0.03% |  0.01% |  0.02% | 24027
  10300 | Pattern: Red Mageweave Vest        |  43 |  0.00% |  0.02% |  0.02% | Direct
  10603 | Schematic: Catseye Ultra Goggles   |  44 |  0.00% |  0.02% |  0.02% | Direct
  10604 | Schematic: Mithril Heavy-bore Rifle|  44 |  0.00% |  0.02% |  0.02% | Direct
  11202 | Formula: Enchant Shield - Stamina  |  42 |  0.00% |  0.02% |  0.02% | Direct
  11208 | Formula: Enchant Weapon - Demonslay|  46 |  0.02% |  0.04% |  0.02% | Direct
  11225 | Formula: Enchant Bracer - Greater S|  49 |  0.02% |  0.04% |  0.02% | Direct
  12695 | Plans: Radiant Gloves              |  57 |  0.00% |  0.02% |  0.02% | Direct
  13490 | Recipe: Greater Stoneshield Potion |  56 |  0.00% |  0.02% |  0.02% | Direct
  13492 | Recipe: Purification Potion        |  57 |  0.00% |  0.02% |  0.02% | Direct
  14489 | Pattern: Frostweave Pants          |  56 |  0.00% |  0.02% |  0.02% | Direct
  14492 | Pattern: Felcloth Boots            |  57 |  0.00% |  0.02% |  0.02% | Direct
  15745 | Pattern: Runic Leather Belt        |  56 |  0.00% |  0.02% |  0.02% | Direct
  16245 | Formula: Enchant Boots - Greater Ag|  59 |  0.00% |  0.02% |  0.02% | Direct
  19275 | Eight of Elementals                |   1 |  0.00% |  0.02% |  0.02% | Direct
  19281 | Five of Portals                    |   1 |  0.00% |  0.02% |  0.02% | Direct
  19283 | Seven of Portals                   |   1 |  0.00% |  0.02% |  0.02% | Direct
  19284 | Eight of Portals                   |   1 |  0.00% |  0.02% |  0.02% | Direct
   3395 | Recipe: Limited Invulnerability Pot|  50 |  0.04% |  0.02% |  0.02% | Direct
  19282 | Six of Portals                     |   1 |  0.01% |  0.02% |  0.02% | Direct
   3936 | Crochet Belt                       |  42 |  0.13% |  0.12% |  0.02% | 24036
   3942 | Crochet Shoulderpads               |  49 |  0.13% |  0.12% |  0.02% | 24036
   7990 | Plans: Heavy Mithril Helm          |  49 |  0.04% |  0.02% |  0.02% | Direct
   1315 | Lei of Lilies                      |  51 |  0.01% |  0.03% |  0.02% | 24084
  10120 | Ornate Cloak                       |  53 |  0.03% |  0.01% |  0.02% | 24027
  10198 | Crusader's Helm                    |  53 |  0.03% |  0.01% |  0.02% | 24027
   1685 | Troll-hide Bag                     |  45 |  0.01% |  0.02% |  0.01% | Direct
   3975 | Smooth Leather Shoulderpads        |  52 |  0.09% |  0.11% |  0.01% | 24024
   7975 | Plans: Heavy Mithril Pants         |  42 |  0.01% |  0.02% |  0.01% | Direct
   9293 | Recipe: Magic Resistance Potion    |  42 |  0.01% |  0.02% |  0.01% | Direct
   9298 | Recipe: Elixir of Giants           |  49 |  0.03% |  0.04% |  0.01% | Direct
  10301 | Pattern: White Bandit Mask         |  43 |  0.01% |  0.02% |  0.01% | Direct
  10606 | Schematic: Parachute Cloak         |  45 |  0.01% |  0.02% |  0.01% | Direct
  12694 | Plans: Thorium Helm                |  56 |  0.01% |  0.02% |  0.01% | Direct
  14491 | Pattern: Runecloth Pants           |  57 |  0.01% |  0.02% |  0.01% | Direct
  15746 | Pattern: Chimeric Leggings         |  56 |  0.01% |  0.02% |  0.01% | Direct
  15755 | Pattern: Chimeric Vest             |  58 |  0.01% |  0.02% |  0.01% | Direct
  19233 | Five of Beasts                     |   1 |  0.01% |  0.02% |  0.01% | Direct
  19262 | Five of Warlords                   |   1 |  0.01% |  0.02% |  0.01% | Direct
  19265 | Eight of Warlords                  |   1 |  0.01% |  0.02% |  0.01% | Direct
  19272 | Five of Elementals                 |   1 |  0.01% |  0.02% |  0.01% | Direct
  17007 | Stonerender Gauntlets              |  51 |  0.01% |  0.03% |  0.01% | 24084
